sentence_id,Global_Gap,Semantic_Depth,Negation_Norm,model_error_col,is_error,model,HPI_global,HPI_bin
881,0.3054233908948194,1,0.0,RoBERTa_is_error,0,RoBERTa,2.183113561161365,"(2.175, 3.508]"
882,0.32442813852813857,1,0.0,RoBERTa_is_error,0,RoBERTa,2.220949152888394,"(2.175, 3.508]"
883,0.1345029239766082,0,0.0,RoBERTa_is_error,0,RoBERTa,0.2677750747265155,"(0.008730000000000002, 0.522]"
884,0.1531862745098039,1,0.0,RoBERTa_is_error,0,RoBERTa,1.8800323789021867,"(1.664, 1.926]"
885,0.30132850241545894,1,0.0,RoBERTa_is_error,0,RoBERTa,2.1749612546081765,"(1.926, 2.175]"
886,0.24727551020408164,1,0.0,RoBERTa_is_error,0,RoBERTa,2.0673498837868958,"(1.926, 2.175]"
887,0.1379310344827586,1,0.0,RoBERTa_is_error,0,RoBERTa,1.8496614924006902,"(1.664, 1.926]"
888,0.36254750733137825,0,1.0,RoBERTa_is_error,0,RoBERTa,1.4103590042280303,"(0.522, 1.664]"
889,0.040494587400177404,0,0.0,RoBERTa_is_error,0,RoBERTa,0.08061862780758382,"(0.008730000000000002, 0.522]"
890,0.19065656565656564,1,0.0,RoBERTa_is_error,0,RoBERTa,1.954630088120712,"(1.926, 2.175]"
891,0.14985306122448974,1,0.0,RoBERTa_is_error,0,RoBERTa,1.8733964530043257,"(1.664, 1.926]"
892,0.2166999999999999,1,0.5,RoBERTa_is_error,0,RoBERTa,2.3507693914984777,"(2.175, 3.508]"
893,0.3087,1,0.0,RoBERTa_is_error,1,RoBERTa,2.189636796657285,"(2.175, 3.508]"
894,0.16729999999999995,0,0.0,RoBERTa_is_error,0,RoBERTa,0.33306911609993783,"(0.008730000000000002, 0.522]"
895,0.49019607843137253,1,0.0,RoBERTa_is_error,0,RoBERTa,2.550968167958793,"(2.175, 3.508]"
896,0.10780570570570569,0,0.5,RoBERTa_is_error,0,RoBERTa,0.558915677872416,"(0.522, 1.664]"
897,0.0214507122507122,0,0.5,RoBERTa_is_error,0,RoBERTa,0.3869958850399557,"(0.008730000000000002, 0.522]"
898,0.3036260869565217,1,0.0,RoBERTa_is_error,0,RoBERTa,2.179535399570858,"(2.175, 3.508]"
899,0.1512626262626262,1,0.0,RoBERTa_is_error,0,RoBERTa,1.8762026848114832,"(1.664, 1.926]"
900,0.24537741935483864,1,0.0,RoBERTa_is_error,0,RoBERTa,2.06357107062829,"(1.926, 2.175]"
901,0.3220046082949308,0,0.0,RoBERTa_is_error,0,RoBERTa,0.6410627033167924,"(0.522, 1.664]"
902,0.17760158102766796,1,0.0,RoBERTa_is_error,0,RoBERTa,1.9286395789094433,"(1.926, 2.175]"
903,0.21983981106612677,1,0.5,RoBERTa_is_error,0,RoBERTa,2.35702028269104,"(2.175, 3.508]"
904,0.2455690298507462,1,0.5,RoBERTa_is_error,0,RoBERTa,2.408243284236378,"(2.175, 3.508]"
905,0.10760401721664276,1,0.0,RoBERTa_is_error,0,RoBERTa,1.789284966191648,"(1.664, 1.926]"
906,0.053500000000000006,1,0.5,RoBERTa_is_error,0,RoBERTa,2.025862758219877,"(1.926, 2.175]"
907,0.09016666666666664,1,0.0,RoBERTa_is_error,0,RoBERTa,1.7545698261151068,"(1.664, 1.926]"
908,0.046874999999999944,1,0.0,RoBERTa_is_error,0,RoBERTa,1.6683826345361479,"(1.664, 1.926]"
909,0.35758252532955653,1,0.0,RoBERTa_is_error,0,RoBERTa,2.286954546234382,"(2.175, 3.508]"
910,0.4722222222222222,0,0.0,RoBERTa_is_error,0,RoBERTa,0.9401233601811358,"(0.522, 1.664]"
911,0.1594202898550724,1,0.0,RoBERTa_is_error,0,RoBERTa,1.8924433650396764,"(1.664, 1.926]"
912,0.12353119429590015,0,0.0,RoBERTa_is_error,0,RoBERTa,0.24593201252184793,"(0.008730000000000002, 0.522]"
913,0.14814814814814814,1,0.0,RoBERTa_is_error,0,RoBERTa,1.8700022277122494,"(1.664, 1.926]"
914,0.02857142857142855,0,0.0,RoBERTa_is_error,0,RoBERTa,0.0568814133891107,"(0.008730000000000002, 0.522]"
915,0.2391615384615384,0,0.5,RoBERTa_is_error,0,RoBERTa,0.8204253677143555,"(0.522, 1.664]"
916,0.35706110615521847,1,0.0,RoBERTa_is_error,0,RoBERTa,2.285916479148223,"(2.175, 3.508]"
917,0.35210256410256413,0,0.0,RoBERTa_is_error,0,RoBERTa,0.7009832026429336,"(0.522, 1.664]"
918,0.0457365591397849,1,0.5,RoBERTa_is_error,0,RoBERTa,2.0104069161086637,"(1.926, 2.175]"
919,0.07333333333333335,1,0.0,RoBERTa_is_error,0,RoBERTa,1.7210571933933558,"(1.664, 1.926]"
920,0.266789898989899,1,0.0,RoBERTa_is_error,0,RoBERTa,2.1062000943315624,"(1.926, 2.175]"
921,0.39352494802494803,1,0.0,RoBERTa_is_error,0,RoBERTa,2.3585104993583768,"(2.175, 3.508]"
922,0.278404347826087,0,0.0,RoBERTa_is_error,0,RoBERTa,0.55426114793075,"(0.522, 1.664]"
923,0.082386524822695,1,0.0,RoBERTa_is_error,0,RoBERTa,1.7390807348592565,"(1.664, 1.926]"
924,0.41302941176470587,1,0.0,RoBERTa_is_error,0,RoBERTa,2.39734095063037,"(2.175, 3.508]"
925,0.4023809523809524,1,0.0,RoBERTa_is_error,0,RoBERTa,2.3761414709246145,"(2.175, 3.508]"
926,0.13712309299895503,1,0.0,RoBERTa_is_error,0,RoBERTa,1.8480530025269846,"(1.664, 1.926]"
927,0.13700769230769225,0,0.0,RoBERTa_is_error,0,RoBERTa,0.2727616914274676,"(0.008730000000000002, 0.522]"
928,0.0777666666666666,0,0.0,RoBERTa_is_error,0,RoBERTa,0.15482172700959446,"(0.008730000000000002, 0.522]"
929,0.19854355716878397,1,0.0,RoBERTa_is_error,0,RoBERTa,1.9703319009818132,"(1.926, 2.175]"
930,0.265,0,0.0,RoBERTa_is_error,0,RoBERTa,0.5275751091840022,"(0.522, 1.664]"
931,0.0240081081081081,0,0.0,RoBERTa_is_error,0,RoBERTa,0.047796529269571536,"(0.008730000000000002, 0.522]"
932,0.1357142857142857,0,0.0,RoBERTa_is_error,0,RoBERTa,0.270186713598276,"(0.008730000000000002, 0.522]"
933,0.38345833333333335,1,0.0,RoBERTa_is_error,0,RoBERTa,2.3384693848487847,"(2.175, 3.508]"
934,0.21025641025641018,1,0.0,RoBERTa_is_error,0,RoBERTa,1.9936504283273249,"(1.926, 2.175]"
935,0.71875,1,0.5,RoBERTa_is_error,0,RoBERTa,3.3502753672185843,"(2.175, 3.508]"
936,0.10720383275261319,0,0.0,RoBERTa_is_error,0,RoBERTa,0.21342669346944684,"(0.008730000000000002, 0.522]"
937,0.0157442970822281,0,0.0,RoBERTa_is_error,0,RoBERTa,0.03134452547993153,"(0.008730000000000002, 0.522]"
938,0.5207576354679803,0,1.0,RoBERTa_is_error,0,RoBERTa,1.7253315537589087,"(1.664, 1.926]"
939,0.2287301587301587,1,0.0,RoBERTa_is_error,0,RoBERTa,2.0304288806596857,"(1.926, 2.175]"
940,0.1622470588235294,0,0.0,RoBERTa_is_error,0,RoBERTa,0.32300947084379905,"(0.008730000000000002, 0.522]"
941,0.24893235294117644,0,0.5,RoBERTa_is_error,0,RoBERTa,0.8398775885291165,"(0.522, 1.664]"
942,0.1021403575989782,1,0.0,RoBERTa_is_error,0,RoBERTa,1.778407642345106,"(1.664, 1.926]"
943,0.5137346938775511,1,0.5,RoBERTa_is_error,1,RoBERTa,2.9421207539659706,"(2.175, 3.508]"
944,0.0319666666666666,0,0.0,RoBERTa_is_error,0,RoBERTa,0.06364082134684994,"(0.008730000000000002, 0.522]"
945,0.2913000977517106,1,0.0,RoBERTa_is_error,0,RoBERTa,2.154996210512258,"(1.926, 2.175]"
946,0.05906153846153844,1,0.5,RoBERTa_is_error,0,RoBERTa,2.036934944110734,"(1.926, 2.175]"
947,0.24078571428571421,0,0.0,RoBERTa_is_error,0,RoBERTa,0.47936811133673063,"(0.008730000000000002, 0.522]"
948,0.09093617021276595,1,0.0,RoBERTa_is_error,0,RoBERTa,1.7561017918409592,"(1.664, 1.926]"
949,0.13888888888888887,1,0.0,RoBERTa_is_error,0,RoBERTa,1.8515684363361489,"(1.664, 1.926]"
950,0.1826142857142857,1,0.0,RoBERTa_is_error,0,RoBERTa,1.9386191193711395,"(1.926, 2.175]"
951,0.08892972972972965,0,0.0,RoBERTa_is_error,0,RoBERTa,0.17704570517685253,"(0.008730000000000002, 0.522]"
952,0.05423257575757565,0,0.0,RoBERTa_is_error,0,RoBERTa,0.10796889462880242,"(0.008730000000000002, 0.522]"
953,0.1269974000962927,1,0.0,RoBERTa_is_error,0,RoBERTa,1.8278942721923215,"(1.664, 1.926]"
954,0.06578947368421051,0,0.5,RoBERTa_is_error,0,RoBERTa,0.4752676846790549,"(0.008730000000000002, 0.522]"
955,0.22854824561403506,1,0.0,RoBERTa_is_error,0,RoBERTa,2.0300667190291164,"(1.926, 2.175]"
956,0.15610854700854696,1,0.0,RoBERTa_is_error,0,RoBERTa,1.885850183553469,"(1.664, 1.926]"
957,0.28396871945259045,1,0.0,RoBERTa_is_error,0,RoBERTa,2.1404005399212105,"(1.926, 2.175]"
958,0.41666666666666663,1,0.0,RoBERTa_is_error,0,RoBERTa,2.40458217761917,"(2.175, 3.508]"
959,0.7640486772486772,0,0.0,RoBERTa_is_error,0,RoBERTa,1.521105903099484,"(0.522, 1.664]"
960,0.40634920634920635,1,0.0,RoBERTa_is_error,1,RoBERTa,2.384041667228658,"(2.175, 3.508]"
961,0.026956072351421098,0,1.0,RoBERTa_is_error,0,RoBERTa,0.7422469742251364,"(0.522, 1.664]"
962,0.396551724137931,0,0.5,RoBERTa_is_error,0,RoBERTa,1.133765535234028,"(0.522, 1.664]"
963,0.0786904761904761,1,0.0,RoBERTa_is_error,0,RoBERTa,1.731722458403814,"(1.664, 1.926]"
964,0.13725490196078424,1,0.0,RoBERTa_is_error,0,RoBERTa,1.8483154143286016,"(1.664, 1.926]"
965,0.558616632016632,0,1.0,RoBERTa_is_error,0,RoBERTa,1.8007031169202359,"(1.664, 1.926]"
966,0.12841441241685136,1,0.0,RoBERTa_is_error,0,RoBERTa,1.830715330417732,"(1.664, 1.926]"
967,0.13831403508771925,0,1.0,RoBERTa_is_error,0,RoBERTa,0.9639439151651763,"(0.522, 1.664]"
968,0.5073282051282051,1,0.5,RoBERTa_is_error,1,RoBERTa,2.929366399243622,"(2.175, 3.508]"
969,0.5414870689655172,1,0.0,RoBERTa_is_error,0,RoBERTa,2.653080809208631,"(2.175, 3.508]"
970,0.14808185328185325,0,0.0,RoBERTa_is_error,0,RoBERTa,0.2948086789182759,"(0.008730000000000002, 0.522]"
971,0.09302325581395346,1,0.0,RoBERTa_is_error,0,RoBERTa,1.7602568651010453,"(1.664, 1.926]"
972,0.21723801580333613,1,0.0,RoBERTa_is_error,0,RoBERTa,2.007549754020529,"(1.926, 2.175]"
973,0.08718778908418129,1,0.0,RoBERTa_is_error,0,RoBERTa,1.7486393292629352,"(1.664, 1.926]"
974,0.3673166666666666,1,0.5,RoBERTa_is_error,0,RoBERTa,2.6506245022969575,"(2.175, 3.508]"
975,0.2595179487179487,0,0.0,RoBERTa_is_error,0,RoBERTa,0.5166611703021888,"(0.008730000000000002, 0.522]"
976,0.022909615384615348,1,0.5,RoBERTa_is_error,0,RoBERTa,1.9649619072634914,"(1.926, 2.175]"
977,0.6748406015037594,1,0.0,RoBERTa_is_error,0,RoBERTa,2.9185676186008402,"(2.175, 3.508]"
978,0.3667935483870967,0,0.0,RoBERTa_is_error,0,RoBERTa,0.7302307408992835,"(0.522, 1.664]"
979,0.3557992389649924,1,0.0,RoBERTa_is_error,1,RoBERTa,2.2834042915230937,"(2.175, 3.508]"
980,0.18823529411764706,0,0.0,RoBERTa_is_error,0,RoBERTa,0.37474813526943546,"(0.008730000000000002, 0.522]"
981,0.030903854674346448,1,0.0,RoBERTa_is_error,0,RoBERTa,1.636586488351336,"(0.522, 1.664]"
982,0.018716577540106902,0,0.0,RoBERTa_is_error,0,RoBERTa,0.037261888450085816,"(0.008730000000000002, 0.522]"
983,0.18369435483870966,1,0.0,RoBERTa_is_error,0,RoBERTa,1.9407693744135708,"(1.926, 2.175]"
984,0.24730911878961354,0,1.0,RoBERTa_is_error,0,RoBERTa,1.1809367196351623,"(0.522, 1.664]"
985,0.10719288097886534,0,0.0,RoBERTa_is_error,0,RoBERTa,0.2134048901365005,"(0.008730000000000002, 0.522]"
986,0.19329999999999992,1,0.0,RoBERTa_is_error,0,RoBERTa,1.9598927679786668,"(1.926, 2.175]"
987,0.36337037037037034,1,0.0,RoBERTa_is_error,0,RoBERTa,2.2984772744583344,"(2.175, 3.508]"
988,0.4239459459459459,1,0.0,RoBERTa_is_error,0,RoBERTa,2.4190741269042517,"(2.175, 3.508]"
989,0.03899980506822605,0,0.5,RoBERTa_is_error,0,RoBERTa,0.4219334871504465,"(0.008730000000000002, 0.522]"
990,0.1225279317697228,1,0.0,RoBERTa_is_error,0,RoBERTa,1.8189962335493608,"(1.664, 1.926]"
991,0.02856209677419355,0,0.5,RoBERTa_is_error,0,RoBERTa,0.40115358113967303,"(0.008730000000000002, 0.522]"
992,0.0777414075286415,1,0.0,RoBERTa_is_error,0,RoBERTa,1.7298330055627178,"(1.664, 1.926]"
993,0.4629697167755991,1,0.0,RoBERTa_is_error,0,RoBERTa,2.4967645803239713,"(2.175, 3.508]"
994,0.038142189932537554,1,0.5,RoBERTa_is_error,0,RoBERTa,1.9952876702079199,"(1.926, 2.175]"
995,0.19057575757575757,0,0.5,RoBERTa_is_error,0,RoBERTa,0.7236983916554656,"(0.522, 1.664]"
996,0.0839,1,0.5,RoBERTa_is_error,0,RoBERTa,2.086384582065891,"(1.926, 2.175]"
997,0.11030975609756094,1,0.0,RoBERTa_is_error,0,RoBERTa,1.7946716850049453,"(1.664, 1.926]"
998,0.0444444444444444,1,0.0,RoBERTa_is_error,0,RoBERTa,1.6635437642999216,"(0.522, 1.664]"
999,0.0697759903961585,1,0.0,RoBERTa_is_error,0,RoBERTa,1.7139750590971863,"(1.664, 1.926]"
1000,0.02444183773216025,1,0.0,RoBERTa_is_error,0,RoBERTa,1.6237215853557783,"(0.522, 1.664]"
1001,0.2816947368421052,1,0.0,RoBERTa_is_error,0,RoBERTa,2.1358733828494776,"(1.926, 2.175]"
1002,0.0786749482401656,1,0.5,RoBERTa_is_error,0,RoBERTa,2.0759822905463183,"(1.926, 2.175]"
1003,0.088235294117647,1,0.0,RoBERTa_is_error,0,RoBERTa,1.750724754102186,"(1.664, 1.926]"
1004,0.047297297297297244,1,0.0,RoBERTa_is_error,1,RoBERTa,1.6692233648860715,"(1.664, 1.926]"
1005,0.2608695652173913,1,0.0,RoBERTa_is_error,0,RoBERTa,2.094413600986519,"(1.926, 2.175]"
1006,0.2462519230769231,0,0.0,RoBERTa_is_error,0,RoBERTa,0.4902505102040687,"(0.008730000000000002, 0.522]"
1007,0.08308571428571415,0,0.0,RoBERTa_is_error,0,RoBERTa,0.16541115013553379,"(0.008730000000000002, 0.522]"
1008,0.1095812083973374,1,0.0,RoBERTa_is_error,0,RoBERTa,1.7932212562030918,"(1.664, 1.926]"
1009,0.28850574712643673,0,0.0,RoBERTa_is_error,0,RoBERTa,0.5743715133601583,"(0.522, 1.664]"
1010,0.4926527062999113,0,0.0,RoBERTa_is_error,0,RoBERTa,0.9807973785508296,"(0.522, 1.664]"
1011,0.5695488372093023,0,0.0,RoBERTa_is_error,0,RoBERTa,1.133885999910638,"(0.522, 1.664]"
1012,0.5075695652173913,1,0.0,RoBERTa_is_error,0,RoBERTa,2.5855561648947956,"(2.175, 3.508]"
1013,0.16851851851851843,0,0.0,RoBERTa_is_error,0,RoBERTa,0.33549500304503266,"(0.008730000000000002, 0.522]"
1014,0.23468787878787875,1,0.5,RoBERTa_is_error,0,RoBERTa,2.386580550424907,"(2.175, 3.508]"
1015,0.1426272727272727,0,0.5,RoBERTa_is_error,0,RoBERTa,0.6282401760737792,"(0.522, 1.664]"
1016,0.0572538461538461,1,0.5,RoBERTa_is_error,0,RoBERTa,2.033336100840539,"(1.926, 2.175]"
1017,0.0815222222222222,1,0.0,RoBERTa_is_error,0,RoBERTa,1.7373600384863792,"(1.664, 1.926]"
1018,0.14969696969696966,0,0.5,RoBERTa_is_error,0,RoBERTa,0.642314878529197,"(0.522, 1.664]"
1019,0.22393744292237436,1,0.0,RoBERTa_is_error,0,RoBERTa,2.0208873049405174,"(1.926, 2.175]"
1020,0.1318181818181818,1,0.0,RoBERTa_is_error,0,RoBERTa,1.8374917229216718,"(1.664, 1.926]"
1021,0.063660606060606,0,0.5,RoBERTa_is_error,0,RoBERTa,0.4710294297018419,"(0.008730000000000002, 0.522]"
1022,0.057516666666666647,0,0.0,RoBERTa_is_error,0,RoBERTa,0.11450702527006232,"(0.008730000000000002, 0.522]"
1023,0.48681794871794876,1,0.0,RoBERTa_is_error,0,RoBERTa,2.544242820213898,"(2.175, 3.508]"
1024,0.0800481481481481,0,0.0,RoBERTa_is_error,0,RoBERTa,0.15936381320466572,"(0.008730000000000002, 0.522]"
1025,0.07393928571428571,1,0.5,RoBERTa_is_error,0,RoBERTa,2.066554299323112,"(1.926, 2.175]"
1026,0.14383672014260251,1,0.0,RoBERTa_is_error,0,RoBERTa,1.8614188235584206,"(1.664, 1.926]"
1027,0.09573525891230805,0,0.5,RoBERTa_is_error,0,RoBERTa,0.5348852352877879,"(0.522, 1.664]"
1028,0.17947484035759886,0,0.0,RoBERTa_is_error,0,RoBERTa,0.3573073905563833,"(0.008730000000000002, 0.522]"
1029,0.22876666666666665,1,0.5,RoBERTa_is_error,0,RoBERTa,2.3747923084198117,"(2.175, 3.508]"
1030,0.08541142586313755,1,0.0,RoBERTa_is_error,0,RoBERTa,1.7451028574882461,"(1.664, 1.926]"
1031,0.1808695652173913,1,0.0,RoBERTa_is_error,0,RoBERTa,1.935145643497009,"(1.926, 2.175]"
1032,0.0701351351351351,1,0.5,RoBERTa_is_error,0,RoBERTa,2.0589808081640637,"(1.926, 2.175]"
1033,0.19416996047430823,1,0.0,RoBERTa_is_error,0,RoBERTa,1.961624728326663,"(1.926, 2.175]"
1034,0.09041935483870965,1,0.0,RoBERTa_is_error,0,RoBERTa,1.755072890228145,"(1.664, 1.926]"
1035,0.08862281189219225,0,1.0,RoBERTa_is_error,0,RoBERTa,0.8650161698713393,"(0.522, 1.664]"
1036,0.08692307692307691,0,0.0,RoBERTa_is_error,0,RoBERTa,0.17305076150302534,"(0.008730000000000002, 0.522]"
1037,0.3574,1,0.0,RoBERTa_is_error,0,RoBERTa,2.2865911657790248,"(2.175, 3.508]"
1038,0.31217400530503975,0,0.0,RoBERTa_is_error,0,RoBERTa,0.6214914525781645,"(0.522, 1.664]"
1039,0.1569968814968815,1,0.0,RoBERTa_is_error,0,RoBERTa,1.8876187237975255,"(1.664, 1.926]"
1040,0.07904167824395661,0,1.0,RoBERTa_is_error,0,RoBERTa,0.8459415750389829,"(0.522, 1.664]"
1041,0.0600999999999999,0,0.0,RoBERTa_is_error,0,RoBERTa,0.11965005306399425,"(0.008730000000000002, 0.522]"
1042,0.28645833333333326,1,0.0,RoBERTa_is_error,0,RoBERTa,2.1453569863927537,"(1.926, 2.175]"
1043,0.19659999999999994,0,1.0,RoBERTa_is_error,0,RoBERTa,1.0799824974387287,"(0.522, 1.664]"
1044,0.0556230769230768,1,0.0,RoBERTa_is_error,0,RoBERTa,1.6857987388298925,"(1.664, 1.926]"
1045,0.17282196969696967,1,0.0,RoBERTa_is_error,0,RoBERTa,1.9191240922315178,"(1.664, 1.926]"
1046,0.2490142857142857,1,0.0,RoBERTa_is_error,0,RoBERTa,2.070811524087433,"(1.926, 2.175]"
1047,0.19881884057971017,1,0.0,RoBERTa_is_error,0,RoBERTa,1.9708799488141753,"(1.926, 2.175]"
1048,0.09542705223880596,1,0.0,RoBERTa_is_error,1,RoBERTa,1.765042461936131,"(1.664, 1.926]"
1049,0.1125,1,0.0,RoBERTa_is_error,0,RoBERTa,1.7990321309142618,"(1.664, 1.926]"
1050,0.15053176178660044,1,0.0,RoBERTa_is_error,0,RoBERTa,1.874747643657755,"(1.664, 1.926]"
1051,0.444047619047619,1,0.0,RoBERTa_is_error,0,RoBERTa,2.459093532117068,"(2.175, 3.508]"
1052,0.2419432278152568,1,0.0,RoBERTa_is_error,1,RoBERTa,2.056734112226578,"(1.926, 2.175]"
1053,0.27386704980842913,1,0.0,RoBERTa_is_error,0,RoBERTa,2.1202896362779686,"(1.926, 2.175]"
1054,0.17450142450142445,0,0.0,RoBERTa_is_error,0,RoBERTa,0.3474060682418978,"(0.008730000000000002, 0.522]"
1055,0.18315,1,0.0,RoBERTa_is_error,0,RoBERTa,1.9396856458721854,"(1.926, 2.175]"
1056,0.45267316017316017,1,0.0,RoBERTa_is_error,0,RoBERTa,2.4762656860834014,"(2.175, 3.508]"
1057,0.16071891348088524,1,0.0,RoBERTa_is_error,0,RoBERTa,1.8950287291950618,"(1.664, 1.926]"
1058,0.0223768882858435,0,0.5,RoBERTa_is_error,0,RoBERTa,0.3888397621073444,"(0.008730000000000002, 0.522]"
1059,0.2388,1,0.0,RoBERTa_is_error,0,RoBERTa,2.0504764188008258,"(1.926, 2.175]"
1060,0.03736588975212725,1,0.5,RoBERTa_is_error,0,RoBERTa,1.9937421734062613,"(1.926, 2.175]"
1061,0.21234838709677414,0,0.5,RoBERTa_is_error,0,RoBERTa,0.7670444195678171,"(0.522, 1.664]"
1062,0.2826562610229276,0,1.0,RoBERTa_is_error,1,RoBERTa,1.2513075589675515,"(0.522, 1.664]"
1063,0.15548749999999995,1,0.0,RoBERTa_is_error,0,RoBERTa,1.8846137724465157,"(1.664, 1.926]"
1064,0.11927118644067794,0,1.0,RoBERTa_is_error,0,RoBERTa,0.9260324700552244,"(0.522, 1.664]"
1065,0.2564393939393939,1,0.0,RoBERTa_is_error,0,RoBERTa,2.0855937968518274,"(1.926, 2.175]"
1066,0.5553836734693877,1,0.0,RoBERTa_is_error,0,RoBERTa,2.680746856900768,"(2.175, 3.508]"
1067,0.3783499999999999,0,0.0,RoBERTa_is_error,0,RoBERTa,0.7532378964519516,"(0.522, 1.664]"
1068,0.29173447293447285,0,0.0,RoBERTa_is_error,0,RoBERTa,0.5807994204194031,"(0.522, 1.664]"
1069,0.1520333333333333,0,0.0,RoBERTa_is_error,0,RoBERTa,0.3026754808790231,"(0.008730000000000002, 0.522]"
1070,0.16511304347826086,0,0.0,RoBERTa_is_error,0,RoBERTa,0.328715214870741,"(0.008730000000000002, 0.522]"
1071,0.21949999999999995,1,0.5,RoBERTa_is_error,0,RoBERTa,2.3563437700106107,"(2.175, 3.508]"
1072,0.21323529411764705,0,0.0,RoBERTa_is_error,0,RoBERTa,0.42451937198490736,"(0.008730000000000002, 0.522]"
1073,0.325025,1,0.5,RoBERTa_is_error,1,RoBERTa,2.566428160186617,"(2.175, 3.508]"
1074,0.038602941176470555,1,0.0,RoBERTa_is_error,0,RoBERTa,1.6519142106229405,"(0.522, 1.664]"
1075,0.08114919354838705,0,0.0,RoBERTa_is_error,0,RoBERTa,0.1615558288546567,"(0.008730000000000002, 0.522]"
1076,0.4538636363636363,1,0.0,RoBERTa_is_error,0,RoBERTa,2.478635744974614,"(2.175, 3.508]"
1077,0.1417808219178082,1,0.0,RoBERTa_is_error,0,RoBERTa,1.8573258396700543,"(1.664, 1.926]"
1078,0.0127060606060606,0,0.0,RoBERTa_is_error,0,RoBERTa,0.025295854005814977,"(0.008730000000000002, 0.522]"
1079,0.2277044117647058,1,0.0,RoBERTa_is_error,0,RoBERTa,2.0283867728585765,"(1.926, 2.175]"
1080,0.04166666666666665,0,0.0,RoBERTa_is_error,0,RoBERTa,0.08295206119245313,"(0.008730000000000002, 0.522]"
1081,0.21033333333333326,0,0.0,RoBERTa_is_error,0,RoBERTa,0.4187420048995035,"(0.008730000000000002, 0.522]"
1082,0.18296296296296294,1,0.0,RoBERTa_is_error,0,RoBERTa,1.9393132832863882,"(1.926, 2.175]"
1083,0.1241965517241379,1,0.0,RoBERTa_is_error,0,RoBERTa,1.822318204698935,"(1.664, 1.926]"
1084,0.11443741864007755,1,0.0,RoBERTa_is_error,0,RoBERTa,1.8028892397843526,"(1.664, 1.926]"
1085,0.1554411764705882,1,0.0,RoBERTa_is_error,0,RoBERTa,1.8845215492726017,"(1.664, 1.926]"
1086,0.0339545454545454,0,0.0,RoBERTa_is_error,0,RoBERTa,0.06759838877537717,"(0.008730000000000002, 0.522]"
1087,0.11666666666666665,0,0.5,RoBERTa_is_error,0,RoBERTa,0.5765565172929977,"(0.522, 1.664]"
1088,0.24145299145299143,1,0.0,RoBERTa_is_error,0,RoBERTa,2.0557581254252644,"(1.926, 2.175]"
1089,0.0804988505747126,1,1.0,RoBERTa_is_error,0,RoBERTa,2.4239041514939927,"(2.175, 3.508]"
1090,0.3181818181818181,1,0.0,RoBERTa_is_error,0,RoBERTa,2.2085136693460985,"(2.175, 3.508]"
1091,0.2840439153439153,1,0.0,RoBERTa_is_error,0,RoBERTa,2.1405502436214974,"(1.926, 2.175]"
1092,0.4489864864864864,1,0.0,RoBERTa_is_error,0,RoBERTa,2.468926073733316,"(2.175, 3.508]"
1093,0.26315789473684215,1,0.5,RoBERTa_is_error,0,RoBERTa,2.443260066548471,"(2.175, 3.508]"
1094,0.09038461538461534,1,0.0,RoBERTa_is_error,0,RoBERTa,1.7550037292044212,"(1.664, 1.926]"
1095,0.14043529411764705,1,0.0,RoBERTa_is_error,0,RoBERTa,1.8546470963640915,"(1.664, 1.926]"
1096,0.09999999999999995,1,0.0,RoBERTa_is_error,1,RoBERTa,1.7741465125565257,"(1.664, 1.926]"
1097,0.1801032258064516,0,0.0,RoBERTa_is_error,0,RoBERTa,0.3585584113933196,"(0.008730000000000002, 0.522]"
1098,0.30470833333333336,1,0.0,RoBERTa_is_error,0,RoBERTa,2.181689989195048,"(2.175, 3.508]"
1099,0.19047619047619047,1,0.0,RoBERTa_is_error,0,RoBERTa,1.95427098828871,"(1.926, 2.175]"
1100,0.1815,0,0.0,RoBERTa_is_error,0,RoBERTa,0.361339178554326,"(0.008730000000000002, 0.522]"
1101,0.44541301247771836,1,0.0,RoBERTa_is_error,0,RoBERTa,2.4618118249018366,"(2.175, 3.508]"
1102,0.10607560975609756,1,0.0,RoBERTa_is_error,1,RoBERTa,1.7862421370109884,"(1.664, 1.926]"
1103,0.3374692307692308,0,0.5,RoBERTa_is_error,0,RoBERTa,1.016141184706273,"(0.522, 1.664]"
1104,0.14429113300492605,0,0.5,RoBERTa_is_error,0,RoBERTa,0.6315526714234014,"(0.522, 1.664]"
1105,0.08017692307692306,0,0.0,RoBERTa_is_error,0,RoBERTa,0.15962018470318878,"(0.008730000000000002, 0.522]"
1106,0.1520833333333333,1,0.0,RoBERTa_is_error,0,RoBERTa,1.8778365890470923,"(1.664, 1.926]"
1107,0.09385504162812205,0,0.0,RoBERTa_is_error,0,RoBERTa,0.1868512597525493,"(0.008730000000000002, 0.522]"
1108,0.04526982922201135,0,0.0,RoBERTa_is_error,0,RoBERTa,0.09012541545110857,"(0.008730000000000002, 0.522]"
1109,0.10386862745098036,1,0.0,RoBERTa_is_error,0,RoBERTa,1.7818483674615946,"(1.664, 1.926]"
1110,0.27895561497326204,1,0.0,RoBERTa_is_error,1,RoBERTa,2.1304202035324087,"(1.926, 2.175]"
1111,0.5017037037037038,1,0.0,RoBERTa_is_error,0,RoBERTa,2.573878117617279,"(2.175, 3.508]"
1112,0.3205333333333333,1,0.0,RoBERTa_is_error,0,RoBERTa,2.2131951820359417,"(2.175, 3.508]"
