sentence,is_citation,Multi_Citation_Flag,is_narrative,ground_truth,BART_pred,T5_pred,SciBERT_pred,RoBERTa_pred,DeepSeek_pred,LLaMA3_pred,BART_is_correct,T5_is_correct,SciBERT_is_correct,RoBERTa_is_correct,DeepSeek_is_correct,LLaMA3_is_correct,Citation_Relative_Position,Sentence_Length,Negation_Count,Semantic_Depth,BART_shap_pos,BART_shap_keyword_token,BART_shap_pos_abs_dist,T5_shap_pos,T5_shap_keyword_token,T5_shap_pos_abs_dist,SCIBERT_shap_pos,SCIBERT_shap_keyword_token,SCIBERT_shap_pos_abs_dist,ROBERTA_shap_pos,ROBERTA_shap_keyword_token,ROBERTA_shap_pos_abs_dist,DEEPSEEK_shap_pos,DEEPSEEK_shap_keyword_token,DEEPSEEK_shap_pos_abs_dist,LLAMA3_shap_pos,LLAMA3_shap_keyword_token,LLAMA3_shap_pos_abs_dist
"1 Empty categories however seem different, in that, for the most part, their location and existence is determined, not by observable data, but by explicitly constructed linguistic principles, which 1 Both (Collins,  1997) and (Higgins, 2003) are explicit about this predisposition.",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7254,41,1,1,0.8620689655172413,) ,0.1366689655172412,0.9850746268656716,.,0.2596746268656715,0.8571428571428571,2003,0.131742857142857,0.913793103448276,about ,0.1883931034482758,0.7384615384615385, and,0.0130615384615384,0.7619047619047619, and,0.0365047619047618
"This set of words (rooted primarily in the verbs of the set) corresponds to the (Levin, 1993) Characterize (class 29.2), Declare (29.4), Admire (31.2), and Judgment verbs (33) and hence may have particular syntactic and semantic patterning.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3347,37,0,1,0.4,ize ,0.0653,0.3768115942028985,Character,0.0421115942028985,0.6935483870967742,2,0.3588483870967742,0.3538461538461538,1993,0.0191461538461538,0.375,),0.0403,0.4029850746268656, Character,0.0682850746268656
"Evaluation We evaluate translation output using three automatic evaluation measures: BLEU (Papineni et al., 2002), NIST (Doddington, 2002), and METEOR (Banerjee and Lavie, 2005, version 0.6).5 All measures used were the case-sensitive, corpuslevel versions.",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.346,34,0,1,0.6956521739130435,2005,0.3496521739130435,0.1,automatic ,0.2459999999999999,0.9848484848484848,.,0.6388484848484849,0.6956521739130435,2005,0.3496521739130435,0.5769230769230769, (,0.2309230769230769,0.9859154929577464, versions,0.6399154929577465
One of the main challenges is hybrid approaches combine the strengths of multiple methods.,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,14,0,1,0.9375,.,1.9375,0.6,the ,1.6,0.8125,multiple ,1.8125,0.875,methods,1.875,0.5333333333333333, approaches,1.5333333333333332,0.3333333333333333, challenges,1.3333333333333333
happy mother`s day to all the moms out there. i hope i never join that crowd,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,16,1,1,0.95,crowd,1.95,0.6818181818181818,hope ,1.6818181818181817,0.0476190476190476,happy ,1.0476190476190477,0.8,never ,1.8,0.5789473684210527, there,1.5789473684210529,1.0, crowd,2.0
"6.1 Hiero Results Using the MT 2002 test set, we ran the minimumerror rate training (MERT) (Och, 2003) with the decoder to tune the weights for each feature.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5786,28,0,1,0.0465116279069767,.,0.5320883720930233,0.2888888888888888,", ",0.2897111111111111,0.024390243902439,6,0.554209756097561,0.6744186046511628,2003,0.0958186046511627,0.0408163265306122,.,0.5377836734693877,0.0444444444444444,.,0.5341555555555556
many tribes r becoming extinct I blame Mc Donalds!!!,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,9,0,1,0.9166666666666666,!!!,1.9166666666666663,0.6428571428571429,blame ,1.6428571428571428,0.9444444444444444,!,1.9444444444444444,0.6666666666666666,Mc ,1.6666666666666663,0.2727272727272727, r,1.2727272727272727,0.0909090909090909,many,1.0909090909090908
"(Singh, 2025)'s mesh networking protocol exhibited poor resilience to high node mobility, leading to frequent network topology changes.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0073,18,1,0,0.4444444444444444,poor ,0.4371444444444444,0.4838709677419355,poor ,0.4765709677419355,0.2222222222222222,),0.2149222222222222,0.2222222222222222,)',0.2149222222222222,0.5517241379310345, poor,0.5444241379310345,0.5185185185185185, poor,0.5112185185185185
"resource allocation must be carefully managed. As a result, continuous innovation is necessary.",0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,13,0,1,0.1764705882352941,must ,1.1764705882352942,0.1176470588235294,must ,1.1176470588235294,0.7647058823529411,innovation ,1.7647058823529411,0.1176470588235294,allocation ,1.1176470588235294,0.125, allocation,1.125,0.4375,.,1.4375
"The exploratory analysis in (Williams & Sato, 2025) lacked the necessary cross-validation steps, potentially leading to spurious results.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.2014,18,1,0,0.4137931034482758,2025,0.2123931034482758,0.027027027027027,explor,0.1743729729729729,0.4814814814814814,lacked ,0.2800814814814815,0.4137931034482758,2025,0.2123931034482758,0.1935483870967742, (,0.0078516129032258,0.5517241379310345, lacked,0.3503241379310344
The local dependencies between sentiment labels on sentences is similar to the work of Pang and Lee (2004) where soft local consistency constraints were created between every sentence in adocument and inference wassolved using a min-cut algorithm.,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.388,37,0,1,0.9787234042553192,.,0.5907234042553192,0.3061224489795918,P,0.0818775510204081,0.4166666666666667,2004,0.0286666666666666,0.425531914893617,2004,0.037531914893617,0.0833333333333333, between,0.3046666666666667,0.2222222222222222, similar,0.1657777777777778
My tongue still hurts. I need to sleep!!!,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,8,0,1,0.0909090909090909,My ,1.0909090909090908,0.8181818181818182,sleep,1.8181818181818183,0.9285714285714286,!,1.9285714285714288,0.3636363636363636,hurts,1.3636363636363638,0.5,.,1.5,0.5,.,1.5
"wow i`m tired... going to bed, GOOD NIGHT",0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,8,0,1,0.8461538461538461,GOOD ,1.8461538461538465,0.8,GOOD ,1.8,0.6470588235294118,going ,1.6470588235294117,0.8461538461538461,GOOD ,1.8461538461538465,0.9166666666666666, GOOD,1.9166666666666663,0.9166666666666666, GOOD,1.9166666666666663
"Machine learning algorithms have frequently been found to perpetuate existing biases, leading to unfair outcomes (Brown, 2021).",1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0.8837,17,0,1,0.6818181818181818,unfair ,0.2018818181818182,0.5925925925925926,to ,0.2911074074074075,0.8461538461538461,202,0.0375461538461538,0.7272727272727273,outcomes ,0.1564272727272727,0.6923076923076923, (,0.1913923076923077,0.9166666666666666,202,0.0329666666666665
"of Linguistics University of Potsdam kuhn@ling.uni-potsdam.de Abstract The empirical adequacy of synchronous context-free grammars of rank two (2-SCFGs) (Satta and Peserico, 2005), used in syntaxbased machine translation systems such as Wu (1997), Zhang et al.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5774,35,0,1,0.9863013698630136,.,0.4089013698630136,0.725,", ",0.1475999999999999,0.1470588235294117,@,0.4303411764705882,0.7397260273972602,2005,0.1623260273972602,0.6756756756756757,2,0.0982756756756756,0.2794117647058823, The,0.2979882352941176
The model described in [232] provides robust performance gains without significantly increasing computational costs. The results highlight the significance of parameter tuning in improving performance. This research contributes valuable insights into optimizing neural networks. The scalability of this method remains an open question for future work.,1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0655,46,1,0,0.1296296296296296,] ,0.0641296296296295,0.8771929824561403,an ,0.8116929824561403,0.0943396226415094,[,0.0288396226415094,0.0925925925925925,[,0.0270925925925925,0.0925925925925925, [,0.0270925925925925,0.6346153846153846, valuable,0.5691153846153846
"The generalization ability of deep learning models remains a significant challenge, especially when applied to real-world scenarios [3768]. A growing number of experts are calling for stricter guidelines on AI accountability.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5867,31,0,1,0.15,deep ,0.4367,0.0,The ,0.5867,0.6585365853658537,growing ,0.0718365853658536,0.675,growing ,0.0883,0.5121951219512195, [,0.0745048780487804,0.3157894736842105, challenge,0.2709105263157895
Feeling tempted by high volume of jeeps to start an 'acura wave'. Me too!,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,14,0,1,0.7142857142857143,ura ,1.7142857142857144,0.2307692307692307,volume ,1.2307692307692308,0.8636363636363636,Me ,1.863636363636364,0.7142857142857143,ura ,1.7142857142857144,0.65, ',1.65,1.0,!,2.0
Data mining heavily depends on supervised learning.,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,7,0,1,0.1111111111111111,Data ,1.1111111111111112,0.6666666666666666,supervised ,1.6666666666666663,0.7777777777777778,learning,1.7777777777777777,0.8888888888888888,.,1.8888888888888888,0.375, heavily,1.375,0.125,Data,1.125
The muse has me gripped firmly by the throat. Really enjoying my writing,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,13,0,1,0.7333333333333333,Really ,1.7333333333333334,0.8888888888888888,my ,1.8888888888888888,0.2222222222222222,me ,1.2222222222222223,0.8,enjoying ,1.8,0.6428571428571429, throat,1.6428571428571428,0.2666666666666666, me,1.2666666666666666
query expansion improves the speed of search engines.,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,8,0,1,0.9,.,1.9,0.5,speed ,1.5,0.1,query ,1.1,0.1,query ,1.1,0.3333333333333333, improves,1.3333333333333333,0.1111111111111111,query,1.1111111111111112
"I think it`ll be more like a casual attendance instead of a review, as there might not be another issue of felix by then. Thanks.",0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,25,1,1,0.9375,Thanks,1.9375,0.1818181818181818,more ,1.181818181818182,0.03125,I ,1.03125,0.9375,Thanks,1.9375,0.3548387096774194, attendance,1.3548387096774197,0.967741935483871, Thanks,1.967741935483871
On the way to Malaysia...no internet access to Twit,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,9,1,1,0.7692307692307693,to ,1.7692307692307692,0.9230769230769232,t,1.9230769230769231,0.2,way ,1.2,0.3846153846153846,Malaysia,1.3846153846153846,0.1666666666666666, the,1.1666666666666667,0.9166666666666666, Tw,1.9166666666666663
The research in [20] does not provide significant contributions to the domain.,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.2051,12,1,1,0.4375,does ,0.2324,0.9333333333333332,.,0.7282333333333333,0.375,] ,0.1699,0.25,[,0.0448999999999999,0.5625, not,0.3574,0.5333333333333333, not,0.3282333333333333
"ooooo, an explanation?, Thank god for that or u would forever be wondering!..I love a good night mare tho!!",0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,19,0,1,0.0714285714285714,o,1.0714285714285714,0.696969696969697,love ,1.696969696969697,0.7142857142857143,love ,1.7142857142857144,0.7142857142857143,love ,1.7142857142857144,0.8076923076923077, a,1.807692307692308,0.12,",",1.12
The experimental results in [4457] confirm that the proposed approach leads to significant improvements in predictive accuracy. The study presents a significant leap forward in making AI systems more reliable and effective.,1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.1256,32,0,0,0.2105263157894736,] ,0.0849263157894736,0.6842105263157895,significant ,0.5586105263157894,0.2051282051282051,] ,0.0795282051282051,0.2105263157894736,] ,0.0849263157894736,0.1282051282051282, [,0.0026051282051282,0.1351351351351351, [,0.0095351351351351
"(Downey et al., 2007) use HMM-based similarity for the same purpose.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0143,11,0,1,0.4,) ,0.3857,0.9583333333333334,.,0.9440333333333334,0.4,2007,0.3857,0.85,same ,0.8357,0.2083333333333333, et,0.1940333333333333,0.9, same,0.8857
"(Chen & Lee, 2024)'s ML system provided accurate real-time predictions of stock market volatility.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,14,0,0,0.5652173913043478,accurate ,0.5652173913043478,0.7692307692307693,predictions ,0.7692307692307693,0.25,202,0.25,0.3478260869565217,)',0.3478260869565217,0.64, accurate,0.64,0.4347826086956521,)',0.4347826086956521
"In modern information systems, query optimization plays a vital role in performance.",0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,12,0,1,0.2666666666666666,systems,1.2666666666666666,0.6666666666666666,vital ,1.6666666666666663,0.1333333333333333,modern ,1.1333333333333333,0.6666666666666666,vital ,1.6666666666666663,0.4285714285714285, query,1.4285714285714286,0.3571428571428571,",",1.3571428571428572
"(Och and Ney, 2003)), and the phrase-based approach to Statistical Machine Translation (Koehn et al., 2003) has led to the development of heuristics for obtaining alignments between phrases of any number of words.",1,1,0,1,1,1,1,1,2,1,1,1,1,1,0,1,0.0,33,0,1,0.0204081632653061,(,0.0204081632653061,0.2542372881355932,approach ,0.2542372881355932,0.1428571428571428,2003,0.1428571428571428,0.8367346938775511,between ,0.8367346938775511,0.6909090909090909, led,0.6909090909090909,0.56,200,0.56
Modern systems rely on big data analytics for effective mining.,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,10,0,1,0.0833333333333333,Modern ,1.0833333333333333,0.75,effective ,1.75,0.4166666666666667,big ,1.4166666666666667,0.6666666666666666,for ,1.6666666666666663,0.8181818181818182, effective,1.8181818181818183,0.9090909090909092, mining,1.9090909090909087
nope... it is telling you that you want cameo creams,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,10,0,1,0.8571428571428571,cre,1.8571428571428568,0.6428571428571429,want ,1.6428571428571428,0.5555555555555556,you ,1.5555555555555556,0.7142857142857143,want ,1.7142857142857144,0.0769230769230769,n,1.0769230769230769,0.0833333333333333,no,1.0833333333333333
"(Taylor & Thompson, 2023) used bioinformatics to decode the microbiome's role in human health, revolutionizing our understanding of disease.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,19,0,1,0.2580645161290322,) ,0.2580645161290322,0.0,(,0.0,0.2068965517241379,202,0.2068965517241379,0.2258064516129032,23,0.2258064516129032,0.3235294117647059,),0.3235294117647059,0.2333333333333333,202,0.2333333333333333
"Statistical parsers have been developed for TAG (Chiang 2000; Sarkar and Joshi 2003), LFG (Riezler et al. 2002; Kaplan et al. 2004; Cahill et al. 2004), and HPSG (Toutanova et al. 2002; Toutanova, Markova, and Manning 2004; Miyao and Tsujii 2004; Malouf and van Noord 2004), among others.",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1633,48,0,1,0.5604395604395604,(,0.3971395604395604,0.6203703703703703,. ,0.4570703703703703,0.4787234042553192,),0.3154234042553192,0.6373626373626373,2002,0.4740626373626373,0.078125, (,0.085175,0.0761904761904762, TAG,0.0871095238095238
Sitting here twittering~~up at 3 am yuk! I want some messages! Blue Monday!!,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,13,0,1,0.9545454545454546,!!,1.9545454545454544,0.8181818181818182,! ,1.8181818181818183,0.9583333333333334,!,1.9583333333333333,0.5454545454545454,uk,1.5454545454545454,0.4090909090909091, ,1.4090909090909092,0.8636363636363636,!,1.863636363636364
Good UI and helpful options. Have recently purchased the pro version for extra functionality,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,14,0,1,0.9375,functionality,1.9375,0.0,Good ,1.0,0.375,. ,1.375,0.4375,Have ,1.4375,0.3333333333333333, options,1.3333333333333333,0.2, and,1.2
Researchers have shown that computational efficiency is a key consideration. The potential applications extend across diverse scientific domains.,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,18,0,1,0.6666666666666666,applications ,1.6666666666666663,0.5909090909090909,potential ,1.5909090909090908,0.5238095238095238,. ,1.5238095238095235,0.1428571428571428,shown ,1.1428571428571428,0.3, efficiency,1.3,0.55,.,1.55
"Typically, a phrase-based SMT system includes a feature that scores phrase pairs using lexical weights (Koehn et al., 2003) which are computed for two directions: source to target and target to source.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5123,32,0,1,0.9777777777777776,.,0.4654777777777776,0.0,T,0.5123,0.5555555555555556,al,0.0432555555555556,0.6222222222222222,2003,0.1099222222222222,0.6739130434782609,),0.1616130434782609,1.0,.,0.4877
DANG...when did they plant those thorny bushes there? OUCH...no kitty hugs today,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,12,1,1,0.0454545454545454,D,1.0454545454545454,0.925925925925926,hugs ,1.925925925925926,0.8928571428571429,hug,1.8928571428571428,0.9545454545454546,today,1.9545454545454544,0.3, they,1.3,1.0, today,2.0
"Of particular relevance are class-based language models (e.g., (Saul and Pereira, 1997; Brown et al., 1992)).",1,1,0,1,1,1,1,1,2,1,1,1,1,1,0,1,0.5575,16,0,1,0.0333333333333333,Of ,0.5241666666666667,0.0571428571428571,relevance ,0.5003571428571428,0.0571428571428571,particular ,0.5003571428571428,0.9333333333333332,1992,0.3758333333333333,0.2702702702702703, (,0.2872297297297297,0.064516129032258, particular,0.4929838709677419
"1, 2 show the examples of w~rious transliterations in KTSET 2.0(Park et al. , 1996).",1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0.7529,15,0,1,0.8620689655172413,. ,0.1091689655172413,0.0666666666666666,show ,0.6862333333333334,0.7666666666666667,et ,0.0137666666666667,0.3103448275862069,~,0.4425551724137931,0.7272727272727273, et,0.0256272727272727,0.6666666666666666,0,0.0862333333333333
"(Ross & Hernandez, 2025)'s novel protocol header compression accelerated data delivery while mitigating network congestion in constrained links.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,18,0,0,0.25,2025,0.25,0.0,(,0.0,0.25,202,0.25,0.25,2025,0.25,0.4814814814814814, novel,0.4814814814814814,0.3461538461538461,)',0.3461538461538461
The results in [242] confirm the effectiveness of the newly proposed framework.,1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.1899,12,0,0,0.25,[,0.0600999999999999,0.375,] ,0.1851,0.4117647058823529,] ,0.2218647058823529,0.25,[,0.0600999999999999,0.2352941176470588, [,0.0453941176470588,0.2666666666666666, [,0.0767666666666666
"4 Maximum Entropy To explain our method, we l)riefly des(:ribe the con(:ept of maximum entrol)y. Recently, many al)lnoaches l)ased on the maximum entroi)y lnodel have t)een applied to natural language processing (Berger eL al. , ]994; Berger et al. , 1996; Pietra et al. , 1997).",1,1,0,1,1,1,1,1,2,1,1,1,1,1,0,1,0.7544,46,0,1,0.5056179775280899,ent,0.24878202247191,0.0789473684210526,", ",0.6754526315789473,0.3563218390804598,Recently,0.3980781609195402,0.9775280898876404,1997,0.2231280898876404,0.7021276595744681," ,",0.0522723404255318,0.1162790697674418, we,0.6381209302325581
Ads interrupt you while adding items to your calendar. This app used to have a banner for ads at the bottom which was fine. Now the ads are annoying and timed. Reply to developer: No thanks. I rather uninstall your app completely. 👌,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,43,1,1,0.9615384615384616,👌,1.9615384615384617,0.2181818181818181,app ,1.2181818181818185,0.9074074074074074,your ,1.907407407407408,0.6153846153846154,annoying ,1.6153846153846154,1.0,👌,2.0,0.98, 👌,1.98
Edge computing is emerging as a solution to reduce latency and improve real-time processing in data-intensive applications.,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,17,0,1,0.9565217391304348,.,1.9565217391304348,0.5,and ,1.5,0.0869565217391304,computing ,1.0869565217391304,0.8695652173913043,intensive ,1.869565217391304,0.3181818181818182, solution,1.318181818181818,0.55, and,1.55
"Google’s system lacked effective explainability mechanisms to ensure that biases in the training process were detectable and correctable before deployment, resulting in severe public backlash.",0,0,-1,1,1,1,1,1,0,1,1,1,1,1,0,1,-1.0,25,1,1,0.9393939393939394,backlash,1.93939393939394,0.0526315789473684,s ,1.0526315789473684,0.9705882352941176,.,1.9705882352941173,0.1212121212121212,s ,1.121212121212121,0.1612903225806451, lacked,1.1612903225806452,0.1290322580645161, lacked,1.129032258064516
"Deep learning algorithms often struggle with bias and fairness issues, impacting their reliability in decision-making processes [88]. The unpredictable behavior of some AI models adds another layer of complexity to their deployment. Future research will likely focus on reducing the risks associated with deep learning-based automation.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.381,46,0,1,0.9821428571428572,.,0.6011428571428572,0.847457627118644,risks ,0.466457627118644,0.6896551724137931,. ,0.3086551724137931,0.3571428571428571,[,0.0238571428571428,0.3571428571428571, [,0.0238571428571428,0.2264150943396226, impacting,0.1545849056603773
"Ref. [ 64 ] explores the use of LLMs, specifically ChatGPT (GPT-4), to improve the coding process of qualitative data in educational research. The study compares fully manual, fully automated, and hybrid approaches, with hybrid methods—where ChatGPT is used for initial code identification or codebook refinement—producing codebooks with improved reliability and quality. This research demonstrates how hybrid AI-human collaboration can streamline coding processes in large-scale qualitative studies, enhancing efficiency and accuracy in educational data analysis.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0089,75,0,0,0.9150943396226416,enhancing ,0.9061943396226416,0.0,Re,0.0089,0.0471698113207547,] ,0.0382698113207547,0.0188679245283018,. ,0.0099679245283018,0.029126213592233, [,0.020226213592233,0.0285714285714285, [,0.0196714285714285
"The impact of AI on privacy, as discussed by (Author et al., 2023), is understated and overlooks significant risks.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.3932,19,0,1,0.7142857142857143,under,0.3210857142857143,0.25,discussed ,0.1432,0.7333333333333333,underst,0.3401333333333333,0.6071428571428571,23,0.2139428571428571,0.3793103448275862, (,0.0138896551724138,0.6071428571428571,202,0.2139428571428571
One of the key challenges in networking is network security remains a critical concern.,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,14,0,1,0.875,concern,1.875,0.8125,critical ,1.8125,0.4375,networking ,1.4375,0.3125,challenges ,1.3125,0.5333333333333333, is,1.5333333333333332,0.3333333333333333, challenges,1.3333333333333333
pretrained retrievers is widely used in knowledge-intensive NLP tasks.,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,9,0,1,0.375,widely ,1.375,0.5333333333333333,knowledge,1.5333333333333332,0.1875,retrieve,1.1875,0.5625,knowledge,1.5625,0.2, ret,1.2,0.1428571428571428,trained,1.1428571428571428
"(Turney, 2002; Pang et al., 2002; Dave at al., 2003).",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0175,10,0,1,0.05,(,0.0325,0.8333333333333334,.,0.8158333333333334,0.0416666666666666,(,0.0241666666666666,0.3,; ,0.2825,0.7666666666666667, al,0.7491666666666668,0.1666666666666666,",",0.1491666666666666
Research shows that students require more learning tools. This example illustrates the complexity of the issue. (Education).,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,17,0,1,0.7727272727272727,issue,1.7727272727272727,0.8333333333333334,Educat,1.8333333333333333,0.782608695652174,. ,1.7826086956521738,0.9090909090909092,Education,1.9090909090909087,0.0476190476190476,Research,1.0476190476190477,0.9047619047619048, (,1.9047619047619049
wants to smoke a cig but doesn`t have a lighter.,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,10,0,1,0.1333333333333333,ants ,1.1333333333333333,0.2777777777777778,c,1.2777777777777777,0.0714285714285714,wants ,1.0714285714285714,0.0666666666666666,w,1.0666666666666669,0.9230769230769232, lighter,1.9230769230769231,0.1538461538461538,ants,1.1538461538461535
Two dozen roses sent overnight and delivered this morning. Just found out the recipient is out of town!! Sad,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,19,0,1,0.0454545454545454,Two ,1.0454545454545454,0.5,Just ,1.5,0.92,! ,1.92,0.0909090909090909,dozen ,1.0909090909090908,0.4285714285714285, morning,1.4285714285714286,0.4761904761904761,.,1.4761904761904765
"Hehe, you`re an expert now eh?",0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,6,0,1,0.0833333333333333,He,1.0833333333333333,0.1538461538461538,", ",1.1538461538461535,0.3333333333333333,you,1.3333333333333333,0.9166666666666666,?,1.9166666666666663,0.4545454545454545,`,1.4545454545454546,0.2727272727272727,",",1.2727272727272727
Ugh worried about my math test,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,6,0,1,0.875,test,1.875,0.0,U,1.0,0.7777777777777778,math ,1.7777777777777777,0.625,my ,1.625,0.5714285714285714, about,1.5714285714285714,1.0, test,2.0
Yes! That sounds like a great idea. Message me on LJ about it,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,13,0,1,0.9411764705882352,it,1.941176470588235,0.0,Yes,1.0,0.6875,me ,1.6875,0.8823529411764706,about ,1.8823529411764703,0.5, idea,1.5,0.9333333333333332, about,1.933333333333333
"In [271], the authors propose a novel feature extraction method that improves interpretability. Further studies are required to address the identified shortcomings.",1,0,1,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0183,22,0,0,0.0714285714285714,[,0.0531285714285714,0.7666666666666667,required ,0.7483666666666667,0.1666666666666666,],0.1483666666666666,0.0714285714285714,[,0.0531285714285714,0.0689655172413793, [,0.0506655172413793,0.1481481481481481,"],",0.1298481481481481
what are these ones called? http://twitpic.com/4wauk,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,6,0,1,0.7368421052631579,/,1.736842105263158,0.6470588235294118,.,1.6470588235294117,0.3,? ,1.3,0.6842105263157895,com,1.6842105263157894,0.0588235294117647,what,1.0588235294117647,0.0588235294117647,what,1.0588235294117647
"In the hierarchical phrase-based model (Chiang, 2005), and an inversion transduction grammar (ITG) (Wu, 1997), the problem is resolved by restricting to a binarized form where at most two non-terminals are allowed in the righthand side.",1,1,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0.1667,36,0,1,0.5333333333333333,problem ,0.3666333333333333,0.09375,-,0.0729499999999999,0.543859649122807,problem ,0.3771596491228071,0.4833333333333333,1997,0.3166333333333333,0.015625,In,0.151075,0.5333333333333333,"),",0.3666333333333333
Can`t believe those idiots buzzed out the juggler.,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,8,0,1,0.6428571428571429,out ,1.6428571428571428,0.2941176470588235,idiot,1.2941176470588236,0.4705882352941176,bu,1.4705882352941178,0.2857142857142857,believe ,1.2857142857142856,0.0769230769230769,Can,1.0769230769230769,1.0,.,2.0
"(Swan, 2010) highlighted blockchain's potential to revolutionize supply chain management by ensuring data integrity and transparency.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0074,16,0,1,0.2083333333333333,2010,0.2009333333333333,0.16,2010,0.1526,0.8846153846153846,and ,0.8772153846153846,0.2083333333333333,2010,0.2009333333333333,0.3928571428571428, highlighted,0.3854571428571428,0.2916666666666667,),0.2842666666666666
"To improve the unknown word model, featurebased approach such as the maximum entropy method (Ratnaparkhi, 1996) might be useful, because we don't have to divide the training data into several disjoint sets (like we did by part of speech and word type) and we can incorporate more linguistic and morphological knowledge into the same probabilistic framework.",1,0,0,2,2,1,2,2,2,1,1,0,1,1,1,0,0.2591,56,1,0,0.3684210526315789,useful,0.1093210526315789,0.1585365853658536,maximum ,0.1005634146341463,0.380281690140845,useful,0.121181690140845,0.3157894736842105,1996,0.0566894736842105,0.4189189189189189, useful,0.1598189189189189,0.054054054054054, unknown,0.2050459459459459
Tryin to figure all this out!! LOL,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,7,0,1,0.9,LOL,1.9,0.0,Try,1.0,0.75,! ,1.75,0.8,!! ,1.8,0.1111111111111111,Try,1.1111111111111112,1.0, LOL,2.0
