sentence,is_citation,Multi_Citation_Flag,is_narrative,ground_truth,BART_pred,T5_pred,SciBERT_pred,RoBERTa_pred,DeepSeek_pred,LLaMA3_pred,BART_is_correct,T5_is_correct,SciBERT_is_correct,RoBERTa_is_correct,DeepSeek_is_correct,LLaMA3_is_correct,Citation_Relative_Position,Sentence_Length,Negation_Count,Semantic_Depth,BART_shap_pos,BART_shap_keyword_token,BART_shap_pos_abs_dist,T5_shap_pos,T5_shap_keyword_token,T5_shap_pos_abs_dist,SCIBERT_shap_pos,SCIBERT_shap_keyword_token,SCIBERT_shap_pos_abs_dist,ROBERTA_shap_pos,ROBERTA_shap_keyword_token,ROBERTA_shap_pos_abs_dist,DEEPSEEK_shap_pos,DEEPSEEK_shap_keyword_token,DEEPSEEK_shap_pos_abs_dist,LLAMA3_shap_pos,LLAMA3_shap_keyword_token,LLAMA3_shap_pos_abs_dist,BART_is_error,T5_is_error,SciBERT_is_error,RoBERTa_is_error,DeepSeek_is_error,LLaMA3_is_error,Negation_Norm,BART_HI_Score,T5_HI_Score,SciBERT_HI_Score,RoBERTa_HI_Score,DeepSeek_HI_Score,LLaMA3_HI_Score,Global_Gap,HPI_global
"5.3 Performance of Taxonomy Induction In this section, we compare the following automatic taxonomy induction systems: HE, the system by Hearst (1992) with 6 hypernym patterns; GI, the system by Girju et al.",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6555,33,0,1,0.5686274509803921,Hear,0.0868725490196078,0.819672131147541,", ",0.164172131147541,0.6041666666666666,1992,0.0513333333333333,0.6274509803921569,1992,0.0280490196078431,0.5094339622641509, by,0.146066037735849,0.62,199,0.0354999999999999,0,0,0,0,0,0,0.0,2.730969039434905,0.6445287713135385,1.611559325470568,2.452689813407836,1.7650809176027351,0.6692093488166497,0.0691029411764705,1.712635119415816
"The novel activation function in (Kim & Zhao, 2024) introduced severe numerical instability when running on lower-precision floating-point hardware.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.22,19,0,1,0.3793103448275862,2024,0.1593103448275862,0.8125,cision ,0.5925,0.5172413793103449,severe ,0.2972413793103449,0.3793103448275862,2024,0.1593103448275862,0.2903225806451613, Zhao,0.0703225806451613,0.5714285714285714, severe,0.3514285714285714,0,0,0,0,0,0,0.0,2.8483211651169404,-0.3279672818326957,1.842595507265333,3.0148136512032107,1.6921504516146642,0.9741999217498754,0.2282758620689655,2.029524444393154
"We rigorously relied on the highly rigorous, independently verified, and globally accepted methodology established in (Miller & Davis, 2022) for our primary data collection.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.6743,24,0,1,0.75,2022,0.0756999999999999,0.0,We ,0.6743,0.71875,202,0.0444499999999999,0.75,2022,0.0756999999999999,0.5294117647058824, (,0.1448882352941176,0.7575757575757576,202,0.0832757575757575,0,0,0,0,0,0,0.0,2.7128690632813885,-0.5136899091286649,1.6050922778185257,2.656754125023688,1.7639468568638053,0.715331026287798,0.0794878787878787,1.7333099669411285
"Equation (3) reads If the target noun appears, then it is distinguished by the majority . The log-likelihood ratio (Yarowsky, 1995) decides in which order rules are applied to the target noun in novel context.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5498,35,0,1,0.5306122448979592,ratio ,0.0191877551020407,0.3703703703703703,. ,0.1794296296296296,0.6382978723404256,1995,0.0884978723404256,0.6530612244897959,1995,0.1032612244897959,0.1764705882352941, noun,0.3733294117647058,0.32, distinguished,0.2297999999999999,0,0,0,0,0,0,0.0,2.621316966867256,0.6098874179631992,1.646476252065007,2.7747844836126143,1.9839040926540288,0.856782343728013,0.1413454270597127,1.8564590340481757
Daume III and Marcu (2005) propose a model that encodes how likely it is that different sized spans of text are skipped to reach words and phrases to recycle.,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0932,29,0,1,0.1111111111111111,and ,0.0179111111111111,0.0769230769230769,III ,0.016276923076923,0.2432432432432432,) ,0.1500432432432432,0.2222222222222222,2005,0.1290222222222222,0.1351351351351351, Marc,0.0419351351351351,0.0833333333333333, III,0.0098666666666666,0,0,0,0,0,0,0.0,2.619248752554497,0.9803171161467804,1.704299522727159,2.88510540934262,1.6648172705218287,0.6444634862181186,0.0299231231231231,1.6346339994637251
"This knowledge is represented in axiomatic form, using the notation proposed in (Hobbs et al. , 1993) and previously implemented in TACITUS.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5745,22,0,1,0.8,implemented ,0.2255,0.275,using ,0.2995,0.8387096774193549,implemented ,0.2642096774193548,0.7428571428571429,and ,0.1683571428571428,0.2702702702702703, using,0.3042297297297297,0.3055555555555556, using,0.2689444444444444,0,0,0,0,0,0,0.0,2.955551053133331,0.3372739137384404,1.8115614747969904,3.0535563716474887,1.9173706625201952,0.8945715391916564,0.2665770609318996,2.1057763657968924
"Tillmann and Zhang (2006), Liang et al.",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3333,7,0,1,0.0769230769230769,T,0.256376923076923,0.3846153846153846,", ",0.0513153846153846,0.8461538461538461,al,0.5128538461538461,0.5384615384615384,2006,0.2051615384615384,0.6666666666666666,"),",0.3333666666666666,0.6428571428571429,"),",0.3095571428571429,0,0,0,0,0,0,0.0,3.005572903152109,0.900764119406782,2.0451683059265435,3.211170414247222,1.9454255001246048,0.9337781551088044,0.2829670329670329,2.138406332913716
"Instead, and as suggested by Och (2003), we chose to maximize directly the quality of the translations produced by the system, as measured with a machine translation evaluation metric.",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1604,29,0,1,0.25,(,0.0896,0.0263157894736842,", ",0.1340842105263157,0.25,2003,0.0896,0.3333333333333333,we ,0.1729333333333333,0.631578947368421, translations,0.471178947368421,0.0277777777777777,Instead,0.1326222222222222,0,0,0,0,0,0,0.0,2.7353876190820694,0.7128418234852565,1.6475117259768377,3.073153810182049,2.078119652682549,0.7629690302096975,0.1333532163742689,1.8405477456519697
"The mapping of answer terms to question terms is modeled using Black et al.s (1993) simplest model, called IBM Model 1.",1,0,0,1,1,1,1,2,1,1,1,1,1,0,1,1,0.0,21,0,1,0.5357142857142857,.,0.5357142857142857,0.7,) ,0.7,0.7142857142857143,simplest ,0.7142857142857143,0.3571428571428571,modeled ,0.3571428571428571,0.064516129032258, mapping,0.064516129032258,0.3928571428571428, using,0.3928571428571428,0,0,0,1,0,0,0.0,3.4581106001135824,-0.5720404167265425,2.23441811074718,3.8620271840331695,1.6865596423470175,1.0141941637352403,0.4642857142857142,2.499384533267688
"Experiments show that the resulting rule set significantly improves the speed and accuracy over monolingual binarization (see Table 1) in a stateof-the-art syntax-based machine translation system (Galley et al. , 2004).",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.8955,31,0,0,0.68,art ,0.2154999999999999,0.4,ization ,0.4954999999999999,0.6530612244897959,art ,0.2424387755102041,0.68,art ,0.2154999999999999,0.1698113207547169, improves,0.725688679245283,0.673469387755102,-art,0.2220306122448979,0,0,0,0,0,0,0.0,0.3491186169098363,-1.1250068682781498,0.2277767235729731,0.9228741736540284,0.6987377599659758,0.2143435249654098,0.232234693877551,0.4623443169009897
Davis (2018) excellently articulates the advantages of cloud computing in reducing costs and improving business agility.,1,0,1,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0081,16,0,0,0.0869565217391304,(,0.0788565217391304,0.2,articulate,0.1919,0.9565217391304348,.,0.9484217391304348,0.0434782608695652,Davis ,0.0353782608695652,0.3333333333333333, excell,0.3252333333333333,0.0454545454545454,Davis,0.0373545454545454,0,0,0,0,0,0,0.0,0.1277507183474972,-0.4356989263825973,0.8910637163955607,0.1515066508831399,0.3131546864365364,0.0360612659004721,0.1353782608695652,0.2695177387147214
"The demonstration of the applicability of graph theory in improving social network analysis is effective (Taylor, 2022).",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.8689,17,0,0,0.9090909090909092,2022,0.0401909090909091,0.4230769230769231,improving ,0.4458230769230769,0.8260869565217391,202,0.0428130434782608,0.9090909090909092,2022,0.040190909090909,0.625, effective,0.2439,0.6956521739130435, effective,0.1732478260869565,0,0,0,0,0,0,0.0,0.0651108797873185,-1.012218009233823,0.0402238245476332,0.1721167146899157,0.2348419432874999,0.1672496839990399,0.1080304347826086,0.2150723336816225
"The foundational contribution of (Quinn, 2022) lies in their definitive articulation of the dose-response relationship for the pharmacological agent.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.2252,19,0,0,0.3103448275862069,2022,0.0851448275862069,0.0,The ,0.2252,0.3448275862068966,202,0.1196275862068965,0.3103448275862069,2022,0.0851448275862069,0.125, of,0.1002,0.1034482758620689, contribution,0.121751724137931,0,0,0,0,0,0,0.0,0.1379380252618238,-0.5113048370055285,0.1123928281596332,0.364630916007125,0.09647873192869,0.1175364669694999,0.1099137931034482,0.218821816593885
"The sophisticated instrumentation used by (Harrison et al., 2021) yielded results that are not reproducible across different laboratory settings, suggesting an instrumentation-specific artifact.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.2194,23,1,1,0.3714285714285714,2021,0.1520285714285713,0.0952380952380952,used ,0.1241619047619047,0.5757575757575758,not ,0.3563575757575757,0.3714285714285714,2021,0.1520285714285714,0.6111111111111112, not,0.3917111111111111,0.6060606060606061, not,0.386660606060606,0,0,0,0,0,0,0.5,3.3854286152704858,1.205718848679213,1.953333501409212,3.460547271682564,2.287392200293174,0.9160180726737,0.2541930735930735,2.425412457138137
"If the alignments are not available, they can be automatically generated; e.g., using GIZA++ (Och and Ney, 2003).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8087,18,1,1,0.9375,2003,0.1288,0.9117647058823528,", ",0.1030647058823529,0.1515151515151515,not ,0.6571848484848485,0.03125,If ,0.77745,0.6666666666666666, (,0.1420333333333333,0.8064516129032258, and,0.0022483870967742,0,0,0,0,0,0,0.5,3.3477974007464293,1.2536189367537354,2.2359675412776707,6.138901258125159,2.0469870566726827,0.5449148755992342,0.1354166666666666,2.18894651052424
"The proposed approach follows the same principle as (Yarowsky, 1995), which tried to determine the appropriate word sense according to one relevant context word.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3252,24,0,1,0.0967741935483871,approach ,0.2284258064516129,0.0,The ,0.3252,0.4375,1995,0.1123,0.6774193548387096,appropriate ,0.3522193548387096,0.4571428571428571,1,0.1319428571428571,0.0606060606060606, proposed,0.2645939393939394,0,0,0,0,0,0,0.0,2.960290976575247,0.2789234061405625,1.668838890388658,3.840942389970877,1.751482249395033,0.8903716562184181,0.2465098729227761,2.065825615212254
Turney (2002) suggested comparing the frequency of phrase co-occurrences with words predetermined by the sentiment lexicon.,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0079,16,0,1,0.0769230769230769,ey ,0.0690230769230769,0.0,Tur,0.0079,0.2608695652173913,suggested ,0.2529695652173913,0.1538461538461538,2002,0.1459461538461538,0.3076923076923077,),0.2997923076923077,0.04,Turn,0.0321,0,0,0,0,0,0,0.0,2.702052180915594,0.9993364824365404,1.8010011346675374,2.95758178712644,1.9130980392546968,0.6659270627502646,0.1074846153846153,1.789047255117804
"(Davis & Brown, 2024) designed an educational OS that visually demonstrated all key concepts of process and memory management.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,19,0,1,0.25,2024,0.25,0.5925925925925926,visually ,0.5925925925925926,0.24,202,0.24,0.0416666666666666,(,0.0416666666666666,0.074074074074074,Davis,0.074074074074074,0.28,202,0.28,0,0,0,0,0,0,0.0,2.995242032782013,-0.3281775084777378,1.788815934238413,2.511007097753655,1.695762620565366,0.905244332119935,0.245,2.062819685506263
"In (Hindle, 1990), a small set of sample results are presented.",1,0,0,1,1,1,2,1,1,1,1,1,0,1,1,1,0.0615,11,0,1,0.3529411764705882,1990,0.2914411764705882,0.0555555555555555,(,0.0059444444444444,0.5555555555555556,small ,0.4940555555555556,0.3529411764705882,1990,0.2914411764705882,0.35,1,0.2885,0.3888888888888889,199,0.3273888888888889,0,0,1,0,0,0,0.0,3.0623783957171784,1.003776469179829,2.02750688591549,3.580661131791401,1.9022251098464893,0.95099253497331,0.2914411764705882,2.1552770770047687
"The line search is an extension of that described in (Och, 2003).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.806,12,0,1,0.8235294117647058,", ",0.0175294117647057,0.5,described ,0.306,0.9411764705882352,.,0.1351764705882352,0.8823529411764706,2003,0.0763529411764705,0.5, in,0.306,0.1666666666666666, search,0.6393333333333334,0,0,0,0,0,0,0.0,2.61863038435082,0.3225160032564869,1.6903318529171805,2.659550331746101,1.919075187778147,1.252136918351621,0.2205882352941175,2.014219536713508
"(Foster, 2024)'s proposal for a decentralized OS kernel lacks a viable consensus mechanism to prevent malicious node interference.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0076,18,1,0,0.56,lacks ,0.5524,0.8125,prevent ,0.8049,0.5769230769230769,lacks ,0.5693230769230768,0.24,)',0.2324,0.6428571428571429, lacks,0.6352571428571429,0.6, lacks,0.5923999999999999,0,0,0,0,0,0,0.5,1.4438143023053254,-1.357134458986066,0.5900889203090884,1.4721657251918727,0.8974537817695261,0.4796959889718949,0.5808615384615383,1.5006986311414252
"5.2 Bleu: Automatic Evaluation BLEU (Papineni et al, 2002) is a system for automatic evaluation of machine translation.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3025,18,0,1,0.03125,5,0.27125,0.9090909090909092,machine ,0.6065909090909091,0.6,2002,0.2975,0.75,system ,0.4475,0.3636363636363636,Pap,0.0611363636363636,0.03125,5,0.27125,0,0,0,0,0,0,0.0,3.0296678824772982,-0.3599599549054622,1.8428384872639487,4.248979729499641,1.683305396043501,0.8967972723902674,0.284375,2.141209383333132
"The fundamental assumption of non-stationarity in the time-series model of (Chen, 2021) for predicting demand in a smart energy system is successfully accounted for by their innovative filtering technique.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.3671,29,0,0,0.5,2021,0.1329,0.8913043478260869,innovative ,0.5242043478260869,0.475,202,0.1079,0.775,successfully ,0.4079,0.8095238095238095, successfully,0.4424238095238095,0.025,The,0.3420999999999999,0,0,0,0,0,0,0.0,0.2153033140942796,-1.1901785906874192,0.1013744951557444,1.7468230878583682,0.4259928953883974,0.3302559009736355,0.3749999999999999,0.7465685507320784
"(White & Lee, 2024)'s real-time data deduplication algorithm eliminated all redundant records during high-volume data ingestion.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,16,0,1,0.6206896551724138,eliminated ,0.6206896551724138,0.8387096774193549,volume ,0.8387096774193549,0.1935483870967742,202,0.1935483870967742,0.2068965517241379,2024,0.2068965517241379,0.34375,)',0.34375,0.3333333333333333,)',0.3333333333333333,0,0,0,0,0,0,0.0,3.595774096432024,-0.8869734940089258,1.745173591261262,3.2186005716996595,1.955423213030722,0.9567311723769572,0.3385416666666666,2.2490470628833203
"As in (Rosti et al., 2007), confusion networks built around all skeletons are joined into a lattice which is expanded and rescored with language models.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0455,25,0,1,0.0294117647058823,As ,0.0160882352941177,0.0,As ,0.0455,0.2857142857142857,2007,0.2402142857142857,0.2941176470588235,2007,0.2486176470588235,0.4571428571428571, networks,0.4116428571428571,0.0588235294117647, in,0.0133235294117647,0,0,0,0,0,0,0.0,2.6162956208420747,0.9139676464178552,1.7890172605229802,3.397270276483599,2.0207946378227235,0.6478006663421307,0.1428571428571428,1.859468632640192
"Even though the paper by (Adebayo and Okafor, 2021) shows weaker performance than expected in multilingual scenarios. Consequently, later methods have sought to refine this direction with better generalization mechanisms.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.1121,30,0,0,0.3636363636363636,2021,0.2515363636363635,0.4347826086956521,er ,0.3226826086956521,0.4090909090909091,) ,0.2969909090909091,0.3636363636363636,2021,0.2515363636363636,0.0909090909090909, paper,0.021190909090909,0.4545454545454545, weaker,0.3424454545454545,0,0,0,0,0,0,0.0,0.4074989669385471,-0.7326340081867191,0.2790296892950556,1.0771991356605493,0.0204039125499705,0.3305893952798458,0.2742636363636364,0.5460176147160262
"Yarowsky (1995) proposes a method for word sense disambiguation, which is based on Monolingual Bootstrapping.",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0089,15,0,1,0.1724137931034483,1995,0.1635137931034483,0.1034482758620689,(19,0.0945482758620689,0.2,1995,0.1911,0.1724137931034483,1995,0.1635137931034483,0.1612903225806451, (,0.1523903225806451,0.2666666666666666,),0.2577666666666666,0,0,0,0,0,0,0.0,2.8551309194014927,0.8026060980383822,1.7428732761001746,3.032814829180397,1.771170328602553,0.883780755587789,0.1635137931034483,1.9005929138064952
"The clustering results reported by (Kaufman & Singh, 2024) were unstable when new, previously unseen device interaction patterns were introduced.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.2381,20,0,1,0.5862068965517241,unstable ,0.3481068965517241,0.78125,en ,0.54315,0.5517241379310345,unstable ,0.3136241379310345,0.4827586206896552,2024,0.2446586206896552,0.6451612903225806, unstable,0.4070612903225806,0.6206896551724138, unstable,0.3825896551724138,0,0,0,0,0,0,0.0,3.154179128064864,-0.2159206845581716,1.8579874802443028,3.3803158301312983,2.016383223081537,1.0042821543927796,0.3653482758620689,2.302414986555461
"The well-regarded approach of (Santos and Oliveira, 2016) provides a solid foundation for our extension.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.283,15,0,1,0.6153846153846154,2016,0.3323846153846154,0.9642857142857144,.,0.6812857142857143,0.5454545454545454,2016,0.2624545454545454,0.6153846153846154,2016,0.3323846153846154,0.037037037037037,The,0.2459629629629629,0.2, approach,0.0829999999999999,0,0,0,0,0,0,0.0,3.1287084039083504,-0.5295506085257533,1.809912488542456,3.756000539468139,1.861267830471868,0.7150648159205599,0.2974195804195804,2.1671791793298087
"(Gomez et al., 2024)'s innovative method for knowledge distillation maintains high performance in smaller, faster models.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0081,16,0,1,0.4,innovative ,0.3919,0.9032258064516128,faster ,0.8951258064516129,0.2758620689655172,202,0.2677620689655172,0.32,)',0.3119,0.7037037037037037, maintains,0.6956037037037037,0.36,)',0.3519,0,0,0,0,0,0,0.0,3.225125706747237,-1.0150633681622183,1.814899027156469,3.668275609093673,2.294209631770705,0.9746550286414328,0.3719,2.315458483073998
"While Adam et al. (2019) provide useful principles, their suggestions are not practical for large-scale applications.",1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0508,16,1,1,0.6666666666666666,not ,0.6158666666666667,0.0,While ,0.0508,0.68,not ,0.6292000000000001,0.2916666666666667,2019,0.2408666666666666,0.7307692307692307, not,0.6799692307692308,0.7391304347826086, not,0.6883304347826087,0,0,0,0,0,0,0.5,4.136864876428801,1.372283221488719,2.2096751419527263,3.840994527978874,2.5649448734744515,1.207243565456943,0.6225333333333334,3.1587224675129715
"(Singh & Varma, 2024)'s predictive maintenance model exhibited low sensitivity to critical, sudden mechanical failures.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0,15,0,0,0.3333333333333333,2024,0.3333333333333333,0.8,", ",0.8,0.6,exhibited ,0.6,0.3333333333333333,2024,0.3333333333333333,0.6666666666666666, exhibited,0.6666666666666666,0.44,)',0.44,0,0,0,0,0,0,0.0,0.5400133285534979,-1.816358213163512,0.563713596788199,1.4274929213519392,0.6419077307298071,0.4247664321204316,0.52,1.0352417236818157
"(Ross, 2021)’s failure to adequately define the operational construct under study means their results contribute little to theoretical advancement.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0067,19,1,0,0.2962962962962963,s ,0.2895962962962963,0.1724137931034483,", ",0.1657137931034482,0.1481481481481481,202,0.1414481481481481,0.1481481481481481,2021,0.1414481481481481,0.4137931034482758, failure,0.4070931034482759,0.3703703703703703, failure,0.3636703703703703,0,0,0,0,0,0,0.5,1.0180617939256524,0.0941044368106632,0.1880907285170725,1.0826663510847665,0.6777633906128879,0.2588853782946095,0.2276550446998722,0.7975176707232761
"For example, if the lexicon contains an adjective excellent, it matches every adjective phrase that includes excellent such as view-excellent etc. As a baseline, we built lexicon similarly by using polarity value of (Turney, 2002).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9313,35,0,1,0.84,value ,0.0913,0.9629629629629628,2002,0.0316629629629628,0.9387755102040816,2002,0.0074755102040816,0.96,2002,0.0286999999999999,0.8979591836734694, ,0.0333408163265306,0.8571428571428571, (,0.0741571428571429,0,0,0,0,0,0,0.0,2.7381416870576927,0.9453839162529432,1.5703539067647494,2.4554776231130644,1.656542130996429,0.7065281139243734,0.0325018896447467,1.6397679354229917
"The comparison group utilized in (Morgan, 2019) was inappropriate and poorly matched to the experimental group on several key covariates.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.2446,20,0,0,0.5384615384615384,poorly ,0.2938615384615384,0.4285714285714285,inappropriate ,0.1839714285714285,0.5,inappropriate ,0.2553999999999999,0.3461538461538461,2019,0.1015538461538461,0.6428571428571429, poorly,0.3982571428571428,0.5862068965517241, poorly,0.341606896551724,0,0,0,0,0,0,0.0,0.4760674425554013,-0.4176975190914231,0.2399540876995099,0.4349021895620376,0.3834665082275477,0.3297798696272936,0.2746307692307691,0.5467485209894699
"Although the technique proposed by (Müller et al., 2020) presents inconsistent results depending on preprocessing, suggesting poor robustness. Overall, this restricts the usefulness of the cited model for tasks requiring high adaptability.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.1464,32,1,0,0.3555555555555555,inconsistent ,0.2091555555555555,0.5961538461538461,Overall,0.4497538461538461,0.2857142857142857,202,0.1393142857142857,0.2888888888888888,2020,0.1424888888888888,0.108695652173913, by,0.0377043478260869,0.5434782608695652, poor,0.3970782608695652,0,0,0,0,0,0,0.5,0.8877445774495033,-0.550793667221199,0.1860859164043328,1.087123301205876,0.322093143795068,0.291136629321912,0.1758222222222221,0.6943263236366298
"(Adams, 2024)’s sampling process expertly included critical edge cases of highly constrained embedded devices, providing a comprehensive and nuanced view of the true range of the phenomenon.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0052,27,0,0,0.1081081081081081,2024,0.1029081081081081,0.6666666666666666,comprehensive ,0.6614666666666666,0.0526315789473684,Adams,0.0474315789473684,0.1081081081081081,2024,0.1029081081081081,0.0526315789473684,Adams,0.0474315789473684,0.1578947368421052,202,0.1526947368421052,0,0,0,0,0,0,0.0,0.166715249983808,-1.5018255159173637,0.0445630432829407,0.4407017876221333,0.0456700458105554,0.1474081785727028,0.1029081081081081,0.2048745523436008
"The paper mistakes statistical significance for practical relevance when discussing the effectiveness of targeted ads (Wong & Davies, 2022).",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.831,19,0,1,0.125,mistakes ,0.706,0.36,discussing ,0.471,0.12,mistakes ,0.711,0.9166666666666666,2022,0.0856666666666666,0.1111111111111111, mistakes,0.7198888888888888,0.04,The,0.7909999999999999,0,0,0,0,0,0,0.0,3.733980266243198,-0.0521078782084873,2.231331107717149,2.699436163372111,2.3175929039395684,1.3985526203325271,0.7084999999999999,2.985578414211112
Martin and Perez (2023) highlight the advantages of cloud databases but ignore the security risks and potential downtime associated with cloud-based data storage solutions.,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0686,24,0,1,0.1290322580645161,(,0.0604322580645161,0.0967741935483871,ez ,0.0281741935483871,0.4848484848484848,ignore ,0.4162484848484848,0.1935483870967742,23,0.1249483870967742,0.09375, Perez,0.02515,0.1034482758620689, Perez,0.0348482758620689,0,0,0,0,0,0,0.0,2.6881347108551594,0.9533049849779408,1.9544053797757623,2.8676592969296246,1.6486555085149472,0.6685801885057503,0.0476402669632925,1.6699061658633705
"(Garcia & Lee, 2024) provides a robust and highly scalable framework for decentralized federated learning in NLP.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,17,0,0,0.3076923076923077,2024,0.3076923076923077,0.2,", ",0.2,0.24,202,0.24,0.3076923076923077,2024,0.3076923076923077,0.4814814814814814, provides,0.4814814814814814,0.0384615384615384,(G,0.0384615384615384,0,0,0,0,0,0,0.0,0.4984738417416904,-0.4540895532908779,0.2254854387152796,1.3176857735556364,0.463600027749305,0.03712993287766,0.2738461538461538,0.5451864698679384
"The forecasting model by (Brown & White, 2024) achieved superior stability and predictive power over long forecast horizons for building energy demand.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.1634,22,0,0,0.0357142857142857,The ,0.1276857142857143,0.4545454545454545,) ,0.2911454545454545,0.3571428571428571,202,0.1937428571428571,0.3571428571428571,2024,0.1937428571428571,0.5333333333333333, achieved,0.3699333333333333,0.4482758620689655,),0.2848758620689655,0,0,0,0,0,0,0.0,0.2068559627404785,-0.6610305469860751,0.1820258047533703,0.8296996714017856,0.3561945997819699,0.2750129625642424,0.2393093596059113,0.476428911406952
"The combination is significantly better than (Shen et al., 2007) at a very high level, but more importantly, Shens results (currently representing the replicable state-of-the-art in POS tagging) have been significantly surpassed also by the semisupervised Morce (at the 99 % confidence level).",1,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,0.1559,43,0,1,0.7727272727272727,the ,0.6168272727272727,0.9594594594594594,confidence ,0.8035594594594594,0.1044776119402985,(,0.0514223880597015,0.7272727272727273,surpassed ,0.5713727272727273,0.0845070422535211, than,0.0713929577464788,0.0923076923076923, than,0.0635923076923077,1,0,0,0,0,0,0.0,3.5895168824309818,-0.8071667601514962,1.611642994404088,4.779462053490773,1.693181076618862,0.6963290517904928,0.321382842509603,2.214886426928105
"In his 2018 study, Brown fails to utilize a rigorous experimental design, resulting in conclusions that are not only questionable but potentially misleading due to the lack of critical controls (Brown, 2018).",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.9286,32,3,0,0.1842105263157894,fails ,0.7443894736842106,0.6904761904761905,to ,0.2381238095238095,0.1794871794871795,fails ,0.7491128205128205,0.1842105263157894,fails ,0.7443894736842105,0.2444444444444444, fails,0.6841555555555555,0.2195121951219512, fails,0.7090878048780488,0,0,0,0,0,0,1.0,2.3037491407261284,0.4000502249932002,0.8142024466144606,4.14166743408992,1.2303252607343491,0.5001497692207676,0.7267386392811297,2.1354087257459
"We can sum over all non-projective spanning trees by taking the determinant of the Kirchhoff matrix of the graph defined above, minus the row and column corresponding to the root node (Smith and Smith, 2007).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8762,35,0,1,0.8260869565217391,node ,0.0501130434782608,0.9591836734693876,2007,0.0829836734693877,0.9777777777777776,.,0.1015777777777777,0.9565217391304348,2007,0.0803217391304348,0.3829787234042553, Kirch,0.4932212765957446,0.6666666666666666, and,0.2095333333333333,0,0,0,0,0,0,0.0,2.6714171706048147,0.8288629237107783,1.658765119631239,2.676546624702781,2.0993433649840147,0.8372173444303447,0.0922807256235827,1.7587785992661122
"The feature weights for the overall translation models were trained using (Och’s, 2003) minimum-error-rate training procedure.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5873,16,0,1,0.0344827586206896,The ,0.5528172413793104,0.7142857142857143,minimum,0.1269857142857142,0.6666666666666666,) ,0.0793666666666665,0.0689655172413793,feature ,0.5183344827586207,0.1290322580645161, for,0.4582677419354839,0.0769230769230769, feature,0.5103769230769231,0,0,0,0,0,0,0.0,3.485818072163901,0.728958588419915,1.6378972774093945,4.552326897676313,2.065687948811884,1.1276452040705436,0.4843223325062035,2.5392744240048684
