sentence,is_citation,Multi_Citation_Flag,is_narrative,ground_truth,BART_pred,T5_pred,SciBERT_pred,RoBERTa_pred,DeepSeek_pred,LLaMA3_pred,BART_is_correct,T5_is_correct,SciBERT_is_correct,RoBERTa_is_correct,DeepSeek_is_correct,LLaMA3_is_correct,Citation_Relative_Position,Sentence_Length,Negation_Count,Semantic_Depth,BART_shap_pos,BART_shap_keyword_token,BART_shap_pos_abs_dist,T5_shap_pos,T5_shap_keyword_token,T5_shap_pos_abs_dist,SCIBERT_shap_pos,SCIBERT_shap_keyword_token,SCIBERT_shap_pos_abs_dist,ROBERTA_shap_pos,ROBERTA_shap_keyword_token,ROBERTA_shap_pos_abs_dist,DEEPSEEK_shap_pos,DEEPSEEK_shap_keyword_token,DEEPSEEK_shap_pos_abs_dist,LLAMA3_shap_pos,LLAMA3_shap_keyword_token,LLAMA3_shap_pos_abs_dist,BART_is_error,T5_is_error,SciBERT_is_error,RoBERTa_is_error,DeepSeek_is_error,LLaMA3_is_error,Negation_Norm,BART_HI_Score,T5_HI_Score,SciBERT_HI_Score,RoBERTa_HI_Score,DeepSeek_HI_Score,LLaMA3_HI_Score,Global_Gap,HPI_global
The research in [18] provides strong theoretical foundations for future studies.,1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.2,11,0,1,0.2666666666666666,[,0.0666666666666666,0.9333333333333332,.,0.7333333333333334,0.4,] ,0.2,0.4,] ,0.2,0.6, strong,0.3999999999999999,0.5, provides,0.3,0,0,0,0,0,0,0.0,2.6982347020775888,-0.6477220089416891,1.7512350277858664,3.189066235395827,2.0095841778110493,0.9245518972163184,0.25,2.0727739328493575
The methodology in [151] demonstrates substantial improvements in system performance.,1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.2235,10,0,0,0.5,demonstrates ,0.2764999999999999,0.6428571428571429,improvements ,0.4193571428571429,0.4285714285714285,] ,0.2050714285714285,0.2857142857142857,[,0.0622142857142856,0.7333333333333333, improvements,0.5098333333333332,0.3846153846153846,151,0.1611153846153846,0,0,0,0,0,0,0.0,0.4479410560351264,-0.9521284883466944,0.1926692543308236,0.2664313573923293,0.4908989370756199,0.1555372888245182,0.24078571428571421,0.47936811133673063
The claims made in [11] are not sufficiently backed by empirical data.,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.2714,12,1,1,0.5625,not ,0.2911,0.6875,backed ,0.4161,0.5294117647058824,not ,0.2580117647058824,0.3125,[,0.0411,0.3125, [,0.0411,0.6, not,0.3286,0,0,0,0,0,0,0.5,3.610729890419128,0.5428886524029304,1.860935383280874,2.985498020212658,1.9498022262401895,0.8599676261211693,0.2745558823529412,2.465951744137307
"The feature weights for the overall translation models were trained using (Och’s, 2003) minimum-error-rate training procedure.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5873,16,0,1,0.0344827586206896,The ,0.5528172413793104,0.7142857142857143,minimum,0.1269857142857142,0.6666666666666666,) ,0.0793666666666665,0.0689655172413793,feature ,0.5183344827586207,0.1290322580645161, for,0.4582677419354839,0.0769230769230769, feature,0.5103769230769231,0,0,0,0,0,0,0.0,3.485818072163901,0.728958588419915,1.6378972774093945,4.552326897676313,2.065687948811884,1.1276452040705436,0.4843223325062035,2.5392744240048684
The rapid adoption of AI technologies is leading to widespread concerns about job displacement in various industries [3517]. Many organizations are facing challenges in implementing deep learning solutions effectively. Future research will likely focus on reducing the risks associated with deep learning-based automation.,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3634,43,0,1,0.7450980392156863,focus ,0.3816980392156863,0.9615384615384616,automation,0.5981384615384615,0.6538461538461539,. ,0.2904461538461538,0.8823529411764706,deep ,0.5189529411764706,0.3461538461538461, [,0.0172461538461538,1.0,.,0.6366,0,0,0,0,0,0,0.0,3.2085981223445086,-0.3407691142389346,1.8362112389529897,4.554975432717207,1.6410451985919678,1.2494982177884486,0.4503254901960785,2.471591828557036
"(Taylor & Miller, 2024) introduced a dynamic resource allocation scheduler that maximized gateway efficiency for heterogeneous ML/IoT tasks.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,18,0,1,0.2,2024,0.2,0.3157894736842105,introduced ,0.3157894736842105,0.1538461538461538,Miller,0.1538461538461538,0.2,2024,0.2,0.0689655172413793,Taylor,0.0689655172413793,0.25,202,0.25,0,0,0,0,0,0,0.0,2.914240033498988,0.3002895145954071,1.7078724434175432,3.189066235395827,1.6908437873796969,0.8762829844753602,0.2,1.9732314594184135
"The results presented in [4914] fail to demonstrate a meaningful advantage compared to baseline models. Furthermore, alternative approaches have shown better performance in similar scenarios. Several important benchmarks are missing, making it difficult to evaluate the method's effectiveness. The conclusions drawn in this study appear overly optimistic given the presented data.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0658,51,1,0,0.1451612903225806,fail ,0.0793612903225806,0.208955223880597,advantage ,0.143155223880597,0.125,] ,0.0592,0.1290322580645161,] ,0.0632322580645161,0.171875, fail,0.106075,0.1475409836065573, fail,0.0817409836065573,0,0,0,0,0,0,0.5,0.6774726778626603,0.1453224899170924,0.1108167294808038,0.7477084627898881,0.3879246190732783,-0.013283121081677,0.08055113696456895,0.5046559341766873
[254] introduces a new perspective that has influenced numerous follow-up studies.,1,0,1,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,11,0,1,0.1764705882352941,] ,0.1764705882352941,0.9,studies,0.9,0.1764705882352941,] ,0.1764705882352941,0.0588235294117647,[,0.0588235294117647,0.0555555555555555,[,0.0555555555555555,0.2666666666666666, introduces,0.2666666666666666,0,0,0,0,0,0,0.0,2.876121445601094,-1.026129970017421,1.7291286122255447,2.584480998117358,1.6779318502673155,0.8923726220556796,0.1764705882352941,1.9263879425097339
"The ** primary finding** of (Long, 2024) regarding secure key exchange protocols is robustly supported by overwhelming evidence from large-scale, systematic meta-analyses conducted in subsequent years.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.1429,26,0,0,0.2564102564102564,2024,0.1135102564102563,0.85,s ,0.7071,0.2926829268292683,202,0.1497829268292682,0.2564102564102564,2024,0.1135102564102563,0.1666666666666666, (,0.0237666666666666,0.2051282051282051,Long,0.0622282051282051,0,0,0,0,0,0,0.0,0.1838911541671906,-1.6054336156598987,0.140724454033984,0.4861052625794534,0.0228840106005175,0.0600737560671955,0.1135102564102563,0.22598183365715113
"(Evans, 2020)’s judicious and cautious generalization of findings from a simulated factory floor to real-world IIoT performance is empirically justified and highly relevant to industrial practice.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0051,26,0,1,0.119047619047619,2020,0.1139476190476189,0.2888888888888888,and ,0.2837888888888888,0.1,202,0.0949,0.1428571428571428,),0.1377571428571428,0.2682926829268293,’,0.2631926829268293,0.024390243902439,(E,0.019290243902439,0,0,0,0,0,0,0.0,2.7748317354948413,0.3729451708691795,1.6524911960818,2.9225125214673806,1.8778576661365407,0.6535608027641421,0.12585238095238085,1.825614711438106
The study in [293] presents a breakthrough approach that outperforms conventional methods.,1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.1444,12,0,0,0.1176470588235294,study ,0.0267529411764706,0.95,.,0.8056,0.375,] ,0.2306,0.5294117647058824,breakthrough ,0.3850117647058824,0.6470588235294118, breakthrough,0.5026588235294118,0.2352941176470588, [,0.0908941176470588,0,0,0,0,0,0,0.0,0.0433408344399054,-1.8290727206556563,0.2166539256989311,1.6488047062645963,0.4839908771146189,0.0877472046674453,0.3078058823529412,0.6127951773201172
"The study presented in [230] introduces a groundbreaking approach that significantly improves efficiency. The authors conducted extensive evaluations to support their claims. Additionally, real-world experiments were conducted to verify the proposed method. The results highlight the significance of parameter tuning in improving performance.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0673,43,0,0,0.1320754716981132,] ,0.0647754716981132,0.125,introduce,0.0577,0.0909090909090909,[,0.0236090909090909,0.1886792452830188,groundbreaking ,0.1213792452830188,0.0925925925925925, [,0.0252925925925925,0.392156862745098, extensive,0.324856862745098,0,0,0,0,0,0,0.0,0.104938854240963,-0.1310048361244183,0.0221812759221053,0.5198040403216503,0.0243532660730768,0.313609751222891,0.0612377358490566,0.12191511387451742
"The information content of this set is defined as mutual information I(F(w)) (Church and Hanks, 1990).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7404,16,0,1,0.8846153846153846,", ",0.1442153846153846,0.7586206896551724,and ,0.0182206896551724,0.9642857142857144,.,0.2238857142857143,0.9230769230769232,1990,0.1826769230769231,0.6206896551724138, (,0.1197103448275861,0.04,The,0.7003999999999999,0,0,0,0,0,0,0.0,2.82386672599122,0.9759038956606852,1.7736761976389583,3.114880526344644,1.739704033062903,1.311089350445911,0.16344615384615385,1.9004582542270527
"As highlighted in [4795], the experimental setup is flawed, leading to inconsistent and unreliable outcomes. The research presents incremental improvements rather than groundbreaking advancements. Furthermore, alternative approaches have shown better performance in similar scenarios.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0634,34,0,0,0.0930232558139534,[,0.0296232558139534,0.5555555555555556,incremental ,0.4921555555555555,0.1458333333333333,],0.0824333333333333,0.0930232558139534,[,0.0296232558139534,0.3181818181818182, flawed,0.2547818181818181,0.2857142857142857, flawed,0.2223142857142857,0,0,0,0,0,0,0.0,0.0479908589240542,-1.1174134818592305,0.0774479847142897,0.1268609639454484,0.2453196281104577,0.2146173771642258,0.1523738095238095,0.30335331772191
"The lack of full transparency regarding inclusion/exclusion criteria in (Carter, 2020) makes it impossible to properly assess the homogeneity of the sample.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.462,22,1,0,0.4516129032258064,Carter,0.0103870967741936,0.303030303030303,criteria ,0.1589696969696969,0.5,202,0.0379999999999999,0.4838709677419355,", ",0.0218709677419354,0.3529411764705882, (,0.1090588235294117,0.53125,202,0.0692499999999999,0,0,0,0,0,0,0.5,0.5657317263355873,0.1094165548142925,0.090898849060954,0.5705796153294889,0.3907976281592726,-0.0253416450367501,0.053624999999999895,0.45105004870881593
"The second baseline is our implementation of the relevant part of the Wikipedia extraction in (Kazama and Torisawa, 2007), taking the first noun after a be verb in the definition sentence, denoted as WikiBL.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4498,34,0,1,0.1739130434782608,the ,0.2758869565217391,0.24,Wikipedia ,0.2098,0.9782608695652174,.,0.5284608695652174,0.5434782608695652,2007,0.0936782608695652,0.0208333333333333,The,0.4289666666666666,0.3404255319148936, (,0.1093744680851063,0,0,0,0,0,0,0.0,3.037179937454285,0.5409330783893991,2.05983145809718,2.733745645412257,2.0374750687112595,0.7405261538923437,0.24284347826086955,2.05852637534785
Kim and Hovy (2007) predict the results of an election by analyzing forums discussing the elections.,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0874,16,0,1,0.3333333333333333,) ,0.2459333333333333,0.5714285714285714,election ,0.4840285714285713,0.2272727272727272,(,0.1398727272727272,0.3333333333333333,) ,0.2459333333333333,0.3043478260869565,0,0.2169478260869565,0.9523809523809524, elections,0.8649809523809523,0,0,0,0,0,0,0.0,2.98865387017366,-0.0816885691085786,1.6947440924956063,3.385774759958124,1.8333302694685296,1.4699722230319106,0.2459333333333333,2.0646778116769737
"5.1 Agreement between translators In an attempt to quantify the agreement between the two groups of translators, we computed the Kappa coefficient for annotation tasks, as defined by Carletta (1996).",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9109,30,0,1,0.975609756097561,).,0.0647097560975609,0.975609756097561,.,0.0647097560975609,0.9761904761904762,.,0.0652904761904761,0.6585365853658537,coefficient ,0.2523634146341463,0.0476190476190476,.,0.8632809523809524,0.925, (,0.0141,0,0,0,0,0,0,0.0,2.695064428707276,0.8703528985920146,1.624672377472046,3.413311446580008,2.455659615060851,0.6485502541635197,0.06500011614401849,1.7044670123801227
"For the log-linear model training, we take minimum-error-rate training method as described in (Och, 2003).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8796,15,0,1,0.9629629629629628,).,0.0833629629629627,0.7037037037037037,described ,0.1758962962962963,0.8888888888888888,2003,0.0092888888888887,0.4814814814814814,error,0.3981185185185186,0.7, (,0.1796000000000001,0.72, (,0.1596,0,0,0,0,0,0,0.0,2.725283369690024,0.6179096667380046,1.572057617132669,4.037504583717582,1.7973694820317754,0.7890127902397079,0.16774814814814815,1.9090228772971796
"The framework introduced in [1429] offers a scalable solution for real-time agricultural monitoring. Cross-validation techniques were applied to enhance the reliability of the predictive models. Furthermore, the study utilizes remote sensing techniques to monitor soil conditions in real time.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0956,39,0,0,0.0961538461538461,[,0.000553846153846,0.3636363636363636,. ,0.2680363636363636,0.1568627450980392,] ,0.0612627450980392,0.1538461538461538,] ,0.0582461538461538,0.0961538461538461, [,0.0005538461538461,0.1041666666666666, [,0.0085666666666666,0,0,0,0,0,0,0.0,0.0008972529151347,-0.6085625631467383,0.0575577373138904,0.2494379169340817,0.0005332771916831,0.008270073716284,0.0334064102564102,0.06650713410743843
The increasing complexity of deep learning models is making them harder to interpret and debug [3860]. Future research will likely focus on reducing the risks associated with deep learning-based automation. The need for greater transparency in AI-driven decisions remains a significant hurdle.,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3242,42,0,1,0.7884615384615384,transparency ,0.4642615384615384,0.9814814814814816,.,0.6572814814814816,0.2777777777777778,debug ,0.0464222222222222,0.7307692307692307,need ,0.4065692307692307,0.3018867924528302, [,0.0223132075471698,1.0,.,0.6758,0,0,0,0,0,0,0.0,3.3423542924788388,-0.475050251769932,1.6069452252894498,4.073694579472402,1.6459240700060256,1.2873410453773595,0.43541538461538454,2.44190805278466
"The findings in [4956] are based on limited data, reducing the reliability of the reported results. The authors fail to provide sufficient evidence supporting their claims. Additionally, the paper lacks a thorough comparison with state-of-the-art models. Several important benchmarks are missing, making it difficult to evaluate the method's effectiveness.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0449,49,3,0,0.0597014925373134,[,0.0148014925373133,0.2328767123287671,reliability ,0.1879767123287671,0.3529411764705882,fail ,0.3080411764705882,0.0597014925373134,[,0.0148014925373134,0.1884057971014492, limited,0.1435057971014492,0.1746031746031746, limited,0.1297031746031746,0,0,0,0,0,0,1.0,1.12178743821084,0.5139065898138555,0.3998056417739091,1.017222398317977,0.7097543713810088,-0.0591755540230363,0.13660448585231189,0.9605404599782876
"In its contemporary definition, pervaporation is characterized as the process of separating a liquid feed mixture through the partial vaporization of a homogeneous membrane [31].",1,0,0,1,1,1,1,1,2,1,1,1,1,1,0,1,0.9719,25,0,1,0.9393939393939394,31,0.0325060606060605,0.3333333333333333,process ,0.6385666666666667,0.1212121212121212,definition,0.8506878787878788,0.3333333333333333,as ,0.6385666666666667,0.9032258064516128, [,0.0686741935483871,0.1666666666666666,",",0.8052333333333334,0,0,0,0,1,0,0.0,2.642893154325011,-0.4325592422740281,2.3625710353491978,5.067218672018573,1.6905632829836823,1.41229317082612,0.6385666666666667,2.8463516747056987
The research in [37] introduces an innovative framework that sets a new standard.,1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.1975,13,0,1,0.2352941176470588,[,0.0377941176470587,0.5,innovative ,0.3025,0.3529411764705882,] ,0.1554411764705882,0.3529411764705882,] ,0.1554411764705882,0.5882352941176471, innovative,0.390735294117647,0.0625,The,0.135,0,0,0,0,0,0,0.0,2.6514600181778816,0.3304625704390772,1.7093710033185074,2.998244019879809,2.000663548317819,0.7652644851711565,0.1554411764705882,1.8845215492726017
"For example, the Penn Treebank (Marcus et al. , 1993) was annotated with skeletal syntactic structure, and many syntactic parsers were evaluated and compared on the corpus.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.185,27,0,1,0.6410256410256411,and ,0.4560256410256411,0.4615384615384615,with ,0.2765384615384615,0.4054054054054054,1993,0.2204054054054054,0.4102564102564102,was ,0.2252564102564102,0.4878048780487805,),0.3028048780487805,0.0789473684210526,",",0.1060526315789473,0,0,0,0,0,0,0.0,3.3290118093148866,0.3894068874527969,1.770406368577537,3.2972262759751847,1.9159987275564785,0.7373193251632333,0.25089743589743585,2.074560592628887
The study in [32] does not provide sufficient evidence to justify its claims.,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.1688,13,1,1,0.1176470588235294,study ,0.0511529411764706,0.5625,sufficient ,0.3937,0.0588235294117647,The ,0.1099764705882353,0.0588235294117647,The ,0.1099764705882353,0.5294117647058824, not,0.3606117647058823,0.5, not,0.3312,0,0,0,0,0,0,0.5,3.222006060683379,0.593746682371509,1.721852869783111,3.2804600428498905,2.257447833975933,0.8624776095836991,0.22058823529411764,2.3585102826676367
The model in [264] demonstrates exceptional adaptability across diverse datasets.,1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.1605,10,0,1,0.4666666666666667,demonstrates ,0.3061666666666667,0.875,s,0.7145,0.4285714285714285,] ,0.2680714285714285,0.4,] ,0.2395,0.25, [,0.0895,0.5, demonstrates,0.3395,0,0,0,0,0,0,0.0,3.086234278643277,-0.6049619093401313,1.815189677516718,3.358224146576031,1.7106156522236418,0.9626843382816752,0.2871190476190476,2.1466723690773772
"While deep learning has demonstrated remarkable progress, it is still far from achieving true reasoning capabilities [3943]. Despite improvements, many deep learning models remain vulnerable to adversarial attacks. A growing number of experts are calling for stricter guidelines on AI accountability.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.39,41,0,1,0.7,. ,0.3099999999999999,0.7358490566037735,growing ,0.3458490566037735,0.6923076923076923,. ,0.3023076923076923,0.06,learning ,0.33,0.0588235294117647, learning,0.3311764705882353,0.0612244897959183, learning,0.3287755102040816,0,0,0,0,0,0,0.0,3.0924444319216424,0.2320408016951347,1.847355423135649,3.745788474723083,1.9433166444327663,0.9523311490386656,0.32938775510204077,2.2308230029091005
"The findings in [1670] highlight the importance of machine learning in predicting crop diseases. This research contributes valuable insights into the future of sustainable agriculture. Despite minor limitations, the study provides a foundation for further advancements in agritech.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0569,38,1,1,0.1666666666666666,highlight ,0.1097666666666666,0.5849056603773585,. ,0.5280056603773585,0.0816326530612244,[,0.0247326530612244,0.0833333333333333,[,0.0264333333333333,0.2448979591836734, importance,0.1879979591836734,0.0869565217391304, [,0.0300565217391304,0,0,0,0,0,0,0.5,3.3169626396860243,0.2888126957455534,1.641764371479597,2.9226883316731724,2.091244629682837,0.5717602440900483,0.0699115942028985,2.0585357718179065
"The study in [4156] provides a strong foundation for future advancements in AI-driven technologies. The robustness of the model has been thoroughly tested, yielding consistently outstanding results. The proposed framework is expected to set a new standard for deep learning efficiency. Additionally, the proposed approach has been successfully validated across multiple real-world datasets.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0333,53,0,0,0.1029411764705882,] ,0.0696411764705882,0.2876712328767123,. ,0.2543712328767123,0.0588235294117647,[,0.0255235294117647,0.0588235294117647,[,0.0255235294117647,0.1470588235294117, provides,0.1137588235294117,0.5076923076923077, outstanding,0.4743923076923076,0,0,0,0,0,0,0.0,0.1128214905307916,-0.5775365975351808,0.0239799342790587,0.1093039726896364,0.1095340023933858,0.4579680180996352,0.09169999999999995,0.18256089627235084
"The results presented in [196] fail to provide compelling evidence that the proposed method offers any tangible improvements over conventional models, casting doubt on its scientific merit.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.1323,27,1,0,0.25,fail ,0.1177,0.9032258064516128,scientific ,0.7709258064516129,0.25,fail ,0.1177,0.25,fail ,0.1177,0.303030303030303, fail,0.170730303030303,0.2580645161290322, fail,0.1257645161290322,0,0,0,0,0,0,0.5,0.7395829205387087,-1.2799978271270416,0.1657788051676532,0.9809654109546704,0.450178727345023,0.0292162399158444,0.1217322580645161,0.5866413472356466
The study in [1522] provides strong empirical evidence on the benefits of automated harvesting systems. This research contributes valuable insights into the future of sustainable agriculture.,1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0681,26,0,1,0.25,provides ,0.1819,0.9696969696969696,.,0.9015969696969696,0.125,[,0.0569,0.03125,The ,0.0368499999999999,0.303030303030303, provides,0.234930303030303,0.2903225806451613, strong,0.2222225806451613,0,0,0,0,0,0,0.0,2.884917309758533,-1.0297558062990009,1.616789334951881,2.4903798250401192,1.8506449059199368,0.849467267855206,0.20206129032258063,1.9773351781617925
Adwait Ratnaparkhi (1996) estimates a probability distribution for tagging using a maximum entropy approach.,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0721,14,0,1,0.4347826086956521,) ,0.3626826086956521,0.25,(,0.1779,0.4347826086956521,) ,0.3626826086956521,0.4347826086956521,) ,0.3626826086956521,0.3333333333333333,1,0.2612333333333333,0.0909090909090909,wait,0.0188090909090909,0,0,0,0,0,0,0.0,3.1777923645575044,0.6133603621392941,1.904079025257055,3.885751052416159,1.87597108365964,0.6530963081271226,0.31195797101449274,2.196122926520264
The study in [4453] presents groundbreaking research that significantly advances the field of deep learning. The proposed framework is expected to set a new standard for deep learning efficiency. This work paves the way for more efficient and scalable deep learning solutions.,1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0471,42,0,0,0.16,presents ,0.1129,0.173076923076923,research ,0.125976923076923,0.0769230769230769,[,0.0298230769230769,0.14,] ,0.0929,0.4509803921568627, proposed,0.4038803921568628,0.2448979591836734, significantly,0.1977979591836734,0,0,0,0,0,0,0.0,0.1829025143810697,-0.2860240236247962,0.0280194565993313,0.3978422771807854,0.3888809190235145,0.1909498486435266,0.1194384615384615,0.23778399768650213
"This allows us to compute the conditional probability as follows (Berger et al. , 1996): P(flh) YIia[ '(n'l) z~(h) (2) ~,i  (3) I i The maximum entropy estimation technique guarantees that for every feature gi, the expected value of gi according to the M.E. model will equal the empirical expectation of gi in the training corpus.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1994,56,0,1,0.989010989010989,.,0.789610989010989,0.0566037735849056,condition,0.1427962264150943,0.632183908045977,guarantees ,0.432783908045977,0.1208791208791208,(,0.0785208791208791,0.0222222222222222, allows,0.1771777777777777,1.0,.,0.8006,0,0,0,0,0,0,0.0,3.86943341168162,0.6930616464692639,1.969940784584218,2.6688344799548216,1.79503721727679,1.4078202515787912,0.3049808429118773,2.182232514744686
"The research in [132] claims to propose an innovative solution, yet it fails to adequately benchmark its performance against state-of-the-art methods, leaving its real impact and usability highly questionable.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0766,29,1,0,0.951219512195122,questionable,0.874619512195122,0.238095238095238,innovative ,0.161495238095238,0.3902439024390244,fails ,0.3136439024390244,0.1463414634146341,] ,0.0697414634146341,0.4285714285714285, fails,0.3519714285714285,0.4324324324324324, fails,0.3558324324324324,0,0,0,0,0,0,0.5,1.9658227962214423,0.103682445606719,0.3498725418553505,0.775583996472647,0.624688846761553,0.2513188034467021,0.33280766550522645,1.0068607099774975
"According to [4111], the proposed methodology achieves state-of-the-art performance, demonstrating superior accuracy and efficiency. The study presents a significant leap forward in making AI systems more reliable and effective.",1,0,1,2,2,2,2,2,2,2,1,1,1,1,1,1,0.057,29,0,0,0.0714285714285714,[,0.0144285714285713,0.7272727272727273,significant ,0.6702727272727272,0.0681818181818181,[,0.0111818181818181,0.0714285714285714,[,0.0144285714285714,0.0697674418604651, [,0.0127674418604651,0.0789473684210526, [,0.0219473684210526,0,0,0,0,0,0,0.0,0.023374862650244,-1.5218192165516558,0.0105055715765072,0.0617900507385195,0.0122932794478138,0.0211875122241889,0.01442857142857135,0.02872511376150077
"We use the semi-supervised EMD algorithm (Fraser and Marcu, 2006b) to train the model.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4767,14,0,1,0.9615384615384616,.,0.4848384615384615,0.2,supervised ,0.2767,0.36,algorithm ,0.1167,0.6923076923076923,2006,0.2156076923076922,0.1428571428571428, semi,0.3338428571428571,0.0384615384615384,We,0.4382384615384616,0,0,0,0,0,0,0.0,3.3756897306453144,0.3890401228136004,1.672972790098438,3.255905846259436,1.9458840056465552,1.0580043019652043,0.3052714285714285,2.182811027050592
The model proposed in [255] has significant issues with overfitting and generalization.,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.2529,12,0,1,0.5555555555555556,issues ,0.3026555555555555,0.4444444444444444,significant ,0.1915444444444444,0.2941176470588235,[,0.0412176470588235,0.2777777777777778,[,0.0248777777777777,0.2777777777777778, [,0.0248777777777777,0.5555555555555556, issues,0.3026555555555555,0,0,0,0,0,0,0.0,3.08054613824918,0.5823813637258943,1.6020554089809265,2.439109037614896,1.6483933961915658,0.927115512804116,0.11638104575163395,1.806758708786588
"(Crestani, 2021) highlighted the applications of information retrieval in large-scale text mining tasks.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0094,13,0,1,0.2727272727272727,2021,0.2633272727272727,0.6086956521739131,al ,0.5992956521739131,0.2272727272727272,202,0.2178727272727272,0.2727272727272727,2021,0.2633272727272727,0.48, highlighted,0.4705999999999999,0.2857142857142857,202,0.2763142857142857,0,0,0,0,0,0,0.0,3.016832747499997,-0.3433964551325577,1.7680268600780722,3.4602639360359437,2.077562206495336,0.9016862236950302,0.2698207792207792,2.1122341206286577
"Phrase-pairs are then extracted from the word alignments (Koehn et al. , 2003).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.725,13,0,1,0.5833333333333334,(,0.1416666666666666,0.0344827586206896,rase,0.6905172413793104,0.8181818181818182,", ",0.0931818181818182,0.9166666666666666,2003,0.1916666666666666,0.12,pairs,0.605,0.0434782608695652,Phrase,0.6815217391304348,0,0,0,0,0,0,0.0,2.819737701002126,-0.5505103085963718,1.6508769253273612,3.153378912362028,2.206970805010465,1.2928646879136294,0.3983333333333333,2.3680832706944903
"The primary finding of (Long, 2024) is robustly supported by overwhelming evidence from large-scale, systematic meta-analyses conducted in subsequent years.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.1519,20,0,0,0.3125,is ,0.1606,0.8181818181818182,s ,0.6662818181818182,0.25,202,0.0980999999999999,0.34375,robust,0.19185,0.1428571428571428, (,0.0090428571428571,0.1875,Long,0.0355999999999999,0,0,0,0,0,0,0.0,0.2601784216970753,-1.5127580659200788,0.0921671730748704,0.8215935508841087,0.0087070198618278,0.0343674658715621,0.12934999999999994,0.2575163787658515
"The synchronous grammar rules are extracted from word aligned sentence pairs where the target sentence is annotated with a syntactic parse (Galley et al., 2004).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8589,25,0,1,0.9696969696969696,).,0.1107969696969696,0.9318181818181818,", ",0.0729181818181817,0.90625,2004,0.04735,0.9393939393939394,2004,0.0804939393939394,0.7575757575757576, et,0.1013242424242424,0.71875, (,0.14015,0,0,0,0,0,0,0.0,2.7697275575659943,0.8517160967485243,1.6078168935363353,2.6772840686744046,1.7220007611568586,0.7702361831834752,0.0909090909090909,1.756047881023627
"The experimental validation in [244] is flawed due to the lack of comprehensive benchmarking, making it difficult to assess whether the proposed framework truly outperforms state-of-the-art techniques.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.1542,27,1,0,0.225,flawed ,0.0708,0.0238095238095238,experimental ,0.1303904761904762,0.1794871794871795,] ,0.0252871794871794,0.125,[,0.0292,0.282051282051282, flawed,0.127851282051282,0.2432432432432432, flawed,0.0890432432432432,0,0,0,0,0,0,0.5,0.6636030452112315,0.174304182799481,0.0789548660999459,0.6019660403357305,0.4088921647661843,-0.0062336784173767,0.0799216216216216,0.5034026638906931
