sentence,is_citation,Multi_Citation_Flag,is_narrative,ground_truth,BART_pred,T5_pred,SciBERT_pred,RoBERTa_pred,DeepSeek_pred,LLaMA3_pred,BART_is_correct,T5_is_correct,SciBERT_is_correct,RoBERTa_is_correct,DeepSeek_is_correct,LLaMA3_is_correct,Citation_Relative_Position,Sentence_Length,Negation_Count,Semantic_Depth,BART_shap_pos,BART_shap_keyword_token,BART_shap_pos_abs_dist,T5_shap_pos,T5_shap_keyword_token,T5_shap_pos_abs_dist,SCIBERT_shap_pos,SCIBERT_shap_keyword_token,SCIBERT_shap_pos_abs_dist,ROBERTA_shap_pos,ROBERTA_shap_keyword_token,ROBERTA_shap_pos_abs_dist,DEEPSEEK_shap_pos,DEEPSEEK_shap_keyword_token,DEEPSEEK_shap_pos_abs_dist,LLAMA3_shap_pos,LLAMA3_shap_keyword_token,LLAMA3_shap_pos_abs_dist,BART_is_error,T5_is_error,SciBERT_is_error,RoBERTa_is_error,DeepSeek_is_error,LLaMA3_is_error,Negation_Norm,BART_HI_Score,T5_HI_Score,SciBERT_HI_Score,RoBERTa_HI_Score,DeepSeek_HI_Score,LLaMA3_HI_Score
"3.6 Parameter Estimation To estimate parameters k(1  k  K), lm, and um, we adopt the approach of minimum error rate training (MERT) that is popular in SMT (Och, 2003).",1,0,0,2,2,2,1,2,2,1,1,1,0,1,1,0,0.9231,29,0,1,0.8,popular ,0.1230999999999999,0.08,Estimat,0.8431000000000001,0.782608695652174,popular ,0.140491304347826,0.8,popular ,0.1230999999999999,0.76, popular,0.1631,0.4285714285714285, um,0.4945285714285715,0,0,1,0,0,1,0.0,2.789658958601696,-0.896941492106166,1.695325259675431,2.859743618439934,1.7814822656962126,1.1123455500144974
"The research in [4789] presents a model that struggles with real-world generalization, limiting its practical applicability. The lack of proper statistical analysis weakens the credibility of the findings. The study does not address key issues such as scalability and robustness. Despite initial promises, the approach does not perform well under real-world conditions.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0434,52,3,0,0.1690140845070422,struggles ,0.1256140845070422,0.3506493506493506,. ,0.3072493506493506,0.1029411764705882,] ,0.0595411764705882,0.056338028169014,[,0.012938028169014,0.2058823529411764, struggles,0.1624823529411764,0.1791044776119403, struggles,0.1357044776119403,0,0,0,0,0,0,1.0,1.3013082681164818,0.24310429453976434,0.16633426043746333,1.0092421517331598,0.728026168225229,-0.05338202659779312
"The highly precise measurement of the dependent variable in (Evans, 2024), real-time device energy expenditure, sets a new technical benchmark for low-power microcontrollers.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.3466,23,0,1,0.2777777777777778,(,0.0688222222222222,0.1025641025641025,of ,0.2440358974358974,0.3611111111111111,202,0.014511111111111,0.3888888888888889,2024,0.0422888888888888,0.7297297297297297, sets,0.3831297297297297,0.4411764705882353,202,0.0945764705882352,0,0,0,0,0,0,0.0,2.7017267882689016,0.4632022615235043,1.5769640132528626,2.513671751206845,1.9933404424520678,0.7262404888939958
"The methodology outlined in [94] is hindered by computational inefficiencies, leading to excessive processing time without yielding proportionate improvements in accuracy or performance.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.1505,23,1,1,0.2258064516129032,] ,0.0753064516129032,0.5757575757575758,excessive ,0.4252575757575758,0.1666666666666666,[,0.0161666666666666,0.1612903225806451,[,0.0107903225806451,0.1666666666666666, [,0.0161666666666666,0.0666666666666666, methodology,0.0838333333333333,0,0,0,0,0,0,0.5,3.2611357133844683,0.5220968549780058,1.6337164331454057,2.855697470318888,1.9257948771108948,0.6236752086165989
[24] has been criticized for methodological weaknesses and unverified assumptions.,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0,10,0,0,0.4,criticized ,0.4,0.5625,ological ,0.5625,0.1764705882352941,] ,0.1764705882352941,0.0666666666666666,[,0.0666666666666666,0.0625,[,0.0625,0.2,],0.2,0,0,0,0,0,0,0.0,0.6480159942641976,-1.277126868630594,0.16579811670241146,0.28549858427038755,0.06017884975591942,0.19307565096383258
"For comparison purposes, we also computed the value of R 2 for adequacy using the BLEU score formula given in (Papineni et al. , 2002), for the 7 systems using the same one reference, and we obtain a similar value, 83.91%; computing the value of R 2 for adequacy using the BLEU scores computed with all 4 references available also yielded a lower value for R 2, 62.21%.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3,68,0,1,0.8901098901098901,lower ,0.59010989010989,0.1442307692307692,a,0.1557692307692307,0.8764044943820225,lower ,0.5764044943820226,0.3736263736263736,2002,0.0736263736263736,0.5490196078431373,",",0.2490196078431373,0.0412371134020618,",",0.2587628865979381,0,0,0,0,0,0,0.0,3.5462336542786312,0.6636071177092119,2.1048755800780885,2.647873864114047,1.8642109564398872,0.884742484646456
"Unlike Yarowsky (1995), we use automatic collection of seeds.",1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0.125,9,0,1,0.0714285714285714,Unlike ,0.0535714285714286,0.9333333333333332,.,0.8083333333333333,0.6875,automatic ,0.5625,0.4285714285714285,"), ",0.3035714285714285,0.0555555555555555,Unlike,0.0694444444444444,0.3333333333333333, (,0.2083333333333333,0,0,0,0,1,0,0.0,2.677019892741559,-0.8180055914257682,2.0918119925120697,3.632608678815893,1.6913049279908534,0.8360588905245617
"3.1 Phrase-Based Models According to the translation model presented in (Koehn et al. , 2003), given a source sentence f, the best target translation can be obtained using the following model best e 288 )( )()(maxarg )(maxarg | | e e e eef fee length LM best pp p = = (1) Where the translation model can be decomposed into )( | efp  =  = I i i iii i i II aefpbadef efp 1 1 1 1 ),|()()|( )|(   w (2) Where )|( i i ef is the phrase translation probability.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1604,92,0,1,0.0142857142857142,.,0.1461142857142857,0.9310344827586208,i ,0.7706344827586207,0.2408759124087591,best ,0.0804759124087591,0.2357142857142857,best ,0.0753142857142857,0.1079136690647482, (,0.0524863309352517,0.1617647058823529," ,",0.0013647058823529,0,0,0,0,0,0,0.0,2.826943021700254,-0.7324123203405142,1.638939438921056,2.655102311786124,1.6749766117506368,0.6362558781536168
"We leveraged the exceptionally detailed economic modeling provided by (Morris, 2025) to justify the large-scale investment in the new technology.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.483,20,0,1,0.3793103448275862,(,0.1036896551724138,0.8064516129032258,investment ,0.3234516129032257,0.4,(,0.0829999999999999,0.5172413793103449,2025,0.0342413793103448,0.1333333333333333, exceptionally,0.3496666666666667,0.5517241379310345,202,0.0687241379310344,0,0,0,0,0,0,0.0,2.758213423845548,0.28289302771933145,1.6413108764121673,2.4792084623331947,1.9611201441409492,0.7012832091103829
"The definitive performance results published in (Garcia, 2023) were achieved through a rare combination of technical precision and network stability.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.3245,20,0,1,0.25,(,0.0745,0.0,The ,0.3245,0.3846153846153846,202,0.0601153846153846,0.1785714285714285,published ,0.1459285714285714,0.0689655172413793, definitive,0.2555344827586207,0.4642857142857143,202,0.1397857142857143,0,0,0,0,0,0,0.0,2.710925015298596,0.28051271957708057,1.619810261662874,2.9575064907965225,1.870483879299367,0.7698845096763625
"Practical Model 4 systems therefore make substantial search approximations (Brown et al., 1993).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7755,13,0,1,0.4,substantial ,0.3754999999999999,0.125,systems ,0.6505,0.3684210526315789,substantial ,0.407078947368421,0.4,substantial ,0.3754999999999999,0.5, approximations,0.2754999999999999,0.4285714285714285, substantial,0.3469285714285714,0,0,0,0,0,0,0.0,3.1985570509824046,-0.45965325228705023,1.9457903915194776,3.940641258487622,1.889707909097258,0.9698557196031891
The model in [233] demonstrates exceptional adaptability across diverse datasets.,1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.1605,10,0,1,0.4666666666666667,demonstrates ,0.3061666666666667,0.5,exceptional ,0.3395,0.4285714285714285,] ,0.2680714285714285,0.4666666666666667,demonstrates ,0.3061666666666667,0.625, exceptional,0.4645,0.5, demonstrates,0.3395,0,0,0,0,0,0,0.0,3.0862342786432775,0.24645600308026472,1.815189677516718,3.6437227308464193,2.0716887507591584,0.9626843382816753
"The interpretive precision demonstrated by (Garcia, 2024) in moving from sensor data correlation to highly probable causation of system malfunction is justified by the advanced statistical methods they employed.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.2066,29,0,1,0.3243243243243243,2024,0.1177243243243242,0.0789473684210526,precision ,0.1276526315789473,0.2702702702702703,202,0.0636702702702702,0.3243243243243243,2024,0.1177243243243243,0.175, (,0.0316,0.3333333333333333,202,0.1267333333333333,0,0,0,0,0,0,0.0,2.780950149057159,0.7274443875410841,1.623150157294018,2.8367224015164014,1.654865965809758,0.7572840249313181
"The conclusions drawn in [348] are supported by extensive empirical validation and experimental results, reinforcing the credibility of the study and its contributions to computational advancements.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.1263,26,0,0,0.2903225806451613,supported ,0.1640225806451613,0.4857142857142857,", ",0.3594142857142857,0.2424242424242424,] ,0.1161242424242424,0.1612903225806451,[,0.0349903225806451,0.15625, [,0.02995,0.0333333333333333,The,0.0929666666666666,0,0,0,0,0,0,0.0,0.2657231391963843,-0.8160313622317997,0.10910135728545742,0.1498453133990754,0.028837704803036584,0.08974799842302145
"Recently, a theoretical characterization was performed by machine learning method combined with dark-field microscopy to realize real time observation of this assembling process [100].",1,0,0,2,1,1,2,1,2,1,0,0,1,0,1,0,0.9674,24,0,1,0.032258064516129,Recently,0.935141935483871,0.5588235294117647,s,0.4085764705882353,0.9393939393939394,],0.0280060606060605,0.1935483870967742,was ,0.7738516129032258,0.8709677419354839, [,0.0964322580645161,0.3928571428571428, method,0.5745428571428572,1,1,0,1,0,1,0.0,4.105199364118707,0.08962148471865361,1.5896428241166511,5.646573581373071,1.7172904572881822,1.1895896015179566
"[294] has been recognized as a milestone study that has played a pivotal role in the evolution of artificial intelligence, offering practical applications and real-world benefits.",1,0,1,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,26,0,1,0.0909090909090909,] ,0.0909090909090909,0.5555555555555556,in ,0.5555555555555556,0.0285714285714285,[,0.0285714285714285,0.0303030303030303,[,0.0303030303030303,0.5, pivotal,0.5,0.3225806451612903, study,0.3225806451612903,0,0,0,0,0,0,0.0,2.7375083986996613,-0.2440868504609086,1.5901740001320952,2.46234256634393,2.1058703374205203,0.9463507610348156
"To search for the most probable parse, we use the heuristic search algorithm described in (Titov and Henderson, 2007b), which is a form of beam search.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.596,26,0,1,0.6944444444444444,2007,0.0984444444444444,0.4634146341463415,described ,0.1325853658536585,0.9722222222222222,.,0.3762222222222222,0.1944444444444444,parse,0.4015555555555555,0.2432432432432432, we,0.3527567567567567,0.6857142857142857,200,0.0897142857142857,0,0,0,0,0,0,0.0,2.7497159727330223,0.7162448720245531,1.9167997989906966,4.052223621839966,1.9640954732171696,0.7215466413457744
"The study in [758] overlooks key limitations, which diminishes the impact of its contributions. The proposed approach introduces a significant computational overhead. Additionally, the research does not provide a fair comparison with alternative approaches.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0506,34,2,1,0.1590909090909091,overlook,0.108490909090909,0.4375,. ,0.3869,0.0888888888888888,[,0.0382888888888888,0.0227272727272727,The ,0.0278727272727272,0.2045454545454545, overlooks,0.1539454545454545,0.813953488372093, not,0.763353488372093,0,0,0,0,0,0,1.0,3.863800075627757,1.0795346754164705,1.7096977501728352,3.405770166077038,2.344245855983391,1.1874751008193867
The reliance on massive datasets for training deep learning models raises significant privacy and security concerns [3930]. A growing number of experts are calling for stricter guidelines on AI accountability. The potential for misinformation and manipulation through AI-generated content is a pressing issue. Future research will likely focus on reducing the risks associated with deep learning-based automation.,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2809,57,0,1,0.1617647058823529,raises ,0.119135294117647,0.5540540540540541,mis,0.2731540540540541,0.2535211267605634,39,0.0273788732394366,0.2352941176470588,concerns ,0.0456058823529411,0.2394366197183098, [,0.0414633802816901,0.0153846153846153,The,0.2655153846153846,0,0,0,0,0,0,0.0,2.783235976540901,0.3970910078665414,1.5890535673728183,2.527876705277161,1.6643630358906754,0.8912611993982082
"As reported in [208], this methodology simplifies complex computations while maintaining precision. Additionally, real-world experiments were conducted to verify the proposed method.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0824,22,0,1,0.125,[,0.0426,0.967741935483871,.,0.885341935483871,0.1935483870967742,],0.1111483870967741,0.1875,"], ",0.1051,0.1290322580645161, [,0.0466322580645161,0.2068965517241379,"],",0.1244965517241379,0,0,0,0,0,0,0.0,2.6592457397560265,-0.992849600176231,1.667756923969016,2.7826590006869294,1.6693399498026655,0.7551246846050214
"Having a single, canonical tree structure for each possible alignment can help when flattening binary trees, as it indicates arbitrary binarization decisions (Wu, 1997).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9298,24,0,1,0.9705882352941176,).,0.0407882352941176,0.9487179487179488,1997,0.0189179487179487,0.3823529411764705,help ,0.5474470588235294,0.3529411764705882,can ,0.5768588235294116,0.5833333333333334, it,0.3464666666666666,0.1142857142857142,",",0.8155142857142856,0,0,0,0,0,0,0.0,2.6563106084878885,0.9743208053789647,2.0776694131573543,4.802956144207591,1.9580389870334458,1.4222181786935226
"The study presented in [408] introduces a groundbreaking approach that significantly improves efficiency. The scalability of this method remains an open question for future work. Additionally, real-world experiments were conducted to verify the proposed method.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0881,35,0,0,0.1555555555555555,] ,0.0674555555555555,0.16,introduce,0.0719,0.1702127659574468,] ,0.0821127659574468,0.2222222222222222,groundbreaking ,0.1341222222222222,0.2666666666666666, groundbreaking,0.1785666666666666,0.238095238095238, groundbreaking,0.149995238095238,0,0,0,0,0,0,0.0,0.10928069725494279,-0.16324519440807062,0.07714680440016654,0.5743755684546419,0.17193498567597876,0.14480214118356566
[26] provides a comprehensive analysis that has significantly influenced modern research.,1,0,1,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,11,0,0,0.2,] ,0.2,0.0625,26,0.0625,0.1333333333333333,26,0.1333333333333333,0.0666666666666666,[,0.0666666666666666,0.0666666666666666,[,0.0666666666666666,0.4285714285714285, comprehensive,0.4285714285714285,0,0,0,0,0,0,0.0,0.3240079971320988,-0.14190298540339935,0.1252696881751553,0.28549858427038755,0.06419077307298064,0.4137335377796411
"Even though the framework by (Papadakis and Nikolaidis, 2014) offers only partial improvements and lacks robustness when applied to noisy data. Consequently, later methods have sought to refine this direction with better generalization mechanisms.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.1165,34,1,0,0.4791666666666667,lacks ,0.3626666666666667,0.4117647058823529,partial ,0.2952647058823529,0.3478260869565217,2014,0.2313260869565217,0.3333333333333333,2014,0.2168333333333333,0.4375, offers,0.321,0.5102040816326531, lacks,0.3937040816326531,0,0,0,0,0,0,0.5,1.1364387156926743,-0.2000341437503284,0.2725330887797024,1.405501805764737,0.5948676476139341,0.28787927005873476
"(Morgan, 2018)'s conclusions are largely based on post-hoc reasoning rather than on a priori, testable hypotheses.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0086,16,0,1,0.1428571428571428,2018,0.1342571428571428,0.7878787878787878,", ",0.7792787878787878,0.1851851851851851,),0.1765851851851851,0.1785714285714285,)',0.1699714285714285,0.3103448275862069,)',0.3017448275862069,0.1785714285714285,201,0.1699714285714285,0,0,0,0,0,0,0.0,2.807733976155994,-0.7520387635931478,1.729236278656885,3.0604695159380357,1.9149780456761436,0.7990251418539751
The conclusions drawn in [608] are not well-supported by the presented data. Further investigation is required to determine the practical implications of this method.,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.1506,24,1,1,0.2903225806451613,not ,0.1397225806451613,0.5483870967741935,. ,0.3977870967741935,0.3125,not ,0.1619,0.1612903225806451,[,0.0106903225806451,0.34375, not,0.19315,0.3103448275862069, not,0.1597448275862069,0,0,0,0,0,0,0.5,3.365492418138192,0.5844671426292583,1.7706362023208504,2.855269222442483,2.0962053319263907,0.6969585144591528
"NULL) Compared with the B-Chunk and I-Chunk used in Ramshaw and Marcus(1995), structural relations 99 and 90 correspond to B-Chunk which represents the first word of the chunk, and structural relations 00 and 09 correspond to I-Chunk which represnts each other in the chunk while 90 also means the beginning of the sentence and 09 means the end of the sentence.",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1781,61,0,1,0.0238095238095238,) ,0.1542904761904762,0.0224719101123595,) ,0.1556280898876404,0.0123456790123456,,0.1657543209876543,0.2619047619047619,1995,0.0838047619047619,0.1914893617021276, Marcus,0.0133893617021276,0.0117647058823529,,0.166335294117647,0,0,0,0,0,0,0.0,2.840188777202059,0.6639275707085739,1.7190604363016937,2.69146259576856,1.637331641552365,0.7955148967206958
"129 5 Active learning Whereas a passive supervised learning algorithm is provided with a collection of training examples that are typically drawn at random, an active learner has control over the labelled data that it obtains (Cohn et al., 1992).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9153,40,0,1,0.9791666666666666,).,0.0638666666666666,0.6666666666666666,the ,0.2486333333333333,0.0208333333333333,129 ,0.8944666666666666,0.9583333333333334,1992,0.0430333333333333,0.7884615384615384, (,0.1268384615384615,0.8125, (,0.1028,0,0,0,0,0,0,0.0,2.6936985901177395,0.4527640234587538,2.4037021986461626,2.516859818731198,1.7465674228962857,0.7341793053659794
"(Miller & Hall, 2025)'s ML system achieved superior personalized risk scoring compared to traditional statistical methods.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,16,0,0,0.2727272727272727,2025,0.2727272727272727,0.7407407407407407,c,0.7407407407407407,0.25,202,0.25,0.3181818181818182,)',0.3181818181818182,0.6, achieved,0.6,0.391304347826087,)',0.391304347826087,0,0,0,0,0,0,0.0,0.44182908699831647,-1.681813160336585,0.23488066532841625,1.3626068794723056,0.5777169576568264,0.37775670840749853
"(Miller & White, 2024) achieved superior precision farming outcomes by refining the data fusion objective function for heterogeneous sensor inputs.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,20,0,0,0.2307692307692307,2024,0.2307692307692307,0.5882352941176471,data ,0.5882352941176471,0.0769230769230769,Miller ,0.0769230769230769,0.2307692307692307,2024,0.2307692307692307,0.4285714285714285, achieved,0.4285714285714285,0.0384615384615384,(M,0.0384615384615384,0,0,0,0,0,0,0.0,0.3738553813062677,-1.3355575096790528,0.07227097394720498,0.9882643301667269,0.4126549697548759,0.03712993287766005
"According to [77], the proposed model significantly improves accuracy and scalability.",1,0,1,2,2,2,2,2,2,2,1,1,1,1,1,1,0.1512,11,0,0,0.625,improves ,0.4738,0.2222222222222222,"], ",0.0710222222222222,0.1875,[,0.0363,0.1875,[,0.0363,0.6666666666666666, significantly,0.5154666666666666,0.2142857142857142, [,0.0630857142857142,0,0,0,0,0,0,0.0,0.767574945205942,-0.1612522458130717,0.03410467260568604,0.15545397913522618,0.4963230574002868,0.06090157676116311
"For glaucoma detection, CNNs have been used to analyze the thickness of the optic disc layer and retinal nerve fiber layer. Gayatri and Biswal [ 97 ] developed a ResNet-based model to classify glaucomatous eyes using OCT scans, achieving 94% accuracy.",1,0,1,2,2,2,2,2,2,2,1,1,1,1,1,1,0.5697,41,0,1,0.918032786885246,achieving ,0.348332786885246,0.1,", ",0.4697,0.5818181818181818,] ,0.0121181818181818,0.6065573770491803,developed ,0.0368573770491803,0.6065573770491803, developed,0.0368573770491803,0.6166666666666667, developed,0.0469666666666667,0,0,0,0,0,0,0.0,3.1545450794375434,-0.04915629611209682,1.5747158019552343,2.490411417096576,1.6599280922666035,0.6802790194719095
"[148] presents an innovative and highly efficient solution that significantly enhances computational efficiency, making it a crucial reference for future advancements in the field.",1,0,1,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,24,0,0,0.1379310344827586,presents ,0.1379310344827586,0.967741935483871,.,0.967741935483871,0.1,] ,0.1,0.0344827586206896,[,0.0344827586206896,0.0333333333333333,[,0.0333333333333333,0.2142857142857142, innovative,0.2142857142857142,0,0,0,0,0,0,0.0,0.2234537911255853,-2.197207515923603,0.09395226613136651,0.1476716815191659,0.03209538653649032,0.20686676888982053
"This article's careful distinction between objective and subjective measures (Wilson, 2018) is absolutely vital to the clarity of all subsequent experimental interpretation.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.4457,22,0,1,0.5357142857142857,) ,0.0900142857142857,0.8666666666666667,subsequent ,0.4209666666666667,0.5172413793103449,2018,0.0715413793103448,0.5,2018,0.0543,0.40625,Wilson,0.0394499999999999,0.1379310344827586, careful,0.3077689655172413,0,0,0,0,0,0,0.0,2.7360587785047006,0.061490191706447095,1.6305452426068388,2.5651090794728937,1.6624244293391015,0.9320518875891031
"While deep learning has demonstrated remarkable progress, it is still far from achieving true reasoning capabilities [3857]. Despite improvements, many deep learning models remain vulnerable to adversarial attacks. Furthermore, researchers are actively seeking ways to address these limitations.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3966,38,1,1,0.0625,learning ,0.3341,0.64,to ,0.2434,0.6326530612244898,vulnerable ,0.2360530612244898,0.75,Furthermore,0.3534,0.0625, learning,0.3341,0.0212765957446808,While,0.3753234042553192,0,0,0,0,0,0,0.5,3.6803916098025287,0.9349949816696037,1.8403046837470383,4.322916138227289,2.23192067389594,0.9050733845803796
"(Miller, 2022)'s work demonstrates the immense potential of NLP-driven tutoring systems for mass education.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0092,14,0,1,0.1666666666666666,2022,0.1574666666666666,0.4814814814814814,immense ,0.4722814814814814,0.2222222222222222,),0.2130222222222222,0.2083333333333333,)',0.1991333333333333,0.48, demonstrates,0.4708,0.3043478260869565,)',0.2951478260869565,0,0,0,0,0,0,0.0,2.8453343327755616,-0.05501741497586954,1.7634697006643065,3.1853547538003113,2.077754778814555,0.9198677140320654
"By using only the bidirectional word alignment links, one can implement a very robust such filter, as the bidirectional links are generally reliable, even though they have low recall for overall translational correspondences (Koehn et al., 2003).",1,0,0,1,2,1,1,2,2,1,0,1,1,0,0,1,0.9113,37,0,1,0.9807692307692308,).,0.0694692307692308,0.6181818181818182,recall ,0.2931181818181818,0.3125,robust ,0.5988,0.3269230769230769,robust ,0.5843769230769231,0.02,By,0.8913,0.3076923076923077, robust,0.6036076923076923,1,0,0,1,1,0,0.0,2.7027749679861195,0.35176349857526756,2.1259166651177557,4.835152245865867,2.482638079972381,1.2176481613659917
"It is based on Incremental Sigmoid Belief Networks (ISBNs), a class of directed graphical model for structure prediction problems recently proposed in (Titov and Henderson, 2007), where they were demonstrated to achieve competitive results on the constituent parsing task.",1,0,0,1,2,2,2,2,2,2,0,0,0,0,0,0,0.5511,39,0,1,0.8301886792452831,achieve ,0.279088679245283,0.2539682539682539,s ,0.2971317460317461,0.8431372549019608,competitive ,0.2920372549019607,0.7924528301886793,demonstrated ,0.2413528301886792,0.8181818181818182, demonstrated,0.2670818181818182,0.8076923076923077, demonstrated,0.2565923076923077,1,1,1,1,1,1,0.0,3.0423668562894237,0.34265091067105924,1.8377061144513607,3.3661588525124513,1.881602365115588,0.8826470549705911
The study in [208] has been cited extensively as a benchmark for machine learning models.,1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.1461,15,0,1,0.2105263157894736,[,0.0644263157894735,0.85,learning ,0.7039,0.3157894736842105,] ,0.1696894736842105,0.0526315789473684,The ,0.0934684210526315,0.6, extensively,0.4538999999999999,0.2777777777777778,208,0.1316777777777777,0,0,0,0,0,0,0.0,2.6946052440746264,-0.5808951630157146,1.722757601435838,2.7328470108523852,2.0614824178405544,0.7620572840801461
[42] has introduced a highly reliable and efficient methodology for data analysis.,1,0,1,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,12,0,0,0.0625,[,0.0625,0.5625,and ,0.5625,0.125,42,0.125,0.0625,[,0.0625,0.5, highly,0.5,0.0666666666666666,[,0.0666666666666666,0,0,0,0,0,0,0.0,0.10125249910378087,-1.277126868630594,0.11744033266420813,0.2676549227534886,0.48143079804735534,0.06435855032127745
The study in [9] has been criticized for its lack of experimental validation.,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.1688,13,1,0,0.1176470588235294,study ,0.0511529411764706,0.5294117647058824,criticized ,0.3606117647058823,0.7222222222222222,lack ,0.5534222222222223,0.1176470588235294,study ,0.0511529411764705,0.3125,9,0.1437,0.25, [,0.0812,0,0,0,0,0,0,0.5,0.63177402431649,-0.3484012275005744,0.5751497069833796,0.695979044732532,0.4241522866263418,-0.013805374891661087
"With the growing demand for intelligent systems, deep learning remains at the forefront of technological innovation [3240]. Despite challenges, deep learning holds immense potential for solving real-world problems. Future research will likely unlock even more sophisticated applications of these models. The applications of deep learning are growing exponentially, demonstrating its versatility.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2937,51,0,1,0.0476190476190476,growing ,0.2460809523809524,0.9846153846153848,.,0.6909153846153846,0.2794117647058823,[,0.0142882352941176,0.984126984126984,.,0.6904269841269841,0.28125, [,0.01245,0.1639344262295081, learning,0.1297655737704918,0,0,0,0,0,0,0.0,2.988893018933448,-0.5514142720174455,1.5767546163721384,5.289309380239576,1.6364271662445444,0.7602112839127342
"(Taylor & Miller, 2024)'s query rewriting module often corrected grammatically correct but non-standard user input to less precise forms.",1,0,0,0,0,0,2,0,0,0,1,1,0,1,1,1,0.0,19,0,1,0.2142857142857142,2024,0.2142857142857142,0.4594594594594595,writing ,0.4594594594594595,0.2,202,0.2,0.2142857142857142,2024,0.2142857142857142,0.3666666666666666,)',0.3666666666666666,0.3214285714285714,)',0.3214285714285714,0,0,1,0,0,0,0.0,2.9373834618655663,-0.025905683714540828,1.7512350277858664,3.250244503453766,1.9774887912745591,0.9452385741053004
"The exemplary theoretical standard set by (Sato & Chen, 2023) rigorously informs the logical structure and conceptual flow of our own arguments regarding inter-domain communication protocols.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.2176,26,0,1,0.0555555555555555,exemplary ,0.1620444444444445,0.0,The ,0.2176,0.3611111111111111,202,0.1435111111111111,0.3888888888888889,23,0.1712888888888889,0.054054054054054, exemplary,0.1635459459459459,0.0571428571428571, exemplary,0.1604571428571428,0,0,0,0,0,0,0.0,2.85275051582103,0.523223585811055,1.6981624365623254,3.066111511770046,1.781911649921498,0.7898402573152671
"The HWC metrics compare dependency and constituency trees for both reference and machine translations (Liu and Gildea, 2005).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8031,18,0,1,0.8846153846153846,", ",0.0815153846153845,0.8928571428571429,", ",0.0897571428571428,0.1851851851851851,compare ,0.6179148148148148,0.9230769230769232,2005,0.119976923076923,0.6071428571428571,Liu,0.1959571428571429,0.2307692307692307, dependency,0.5723307692307693,0,0,0,0,0,0,0.0,2.7222902188903064,0.8134841152682026,2.1438754668030886,2.846369107838344,1.813119146710753,1.1874540999498786
"Separation is an essential component of industrial production processes, and the cost of separation equipment accounts for 50–90% of the total investment in chemical engineering industries [1].",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9793,27,0,1,0.9428571428571428,1,0.0364428571428571,0.2571428571428571,production ,0.7221571428571428,0.1142857142857142,essential ,0.8650142857142856,0.9142857142857144,[,0.0650142857142856,0.945945945945946, [,0.033354054054054,0.3142857142857143,",",0.6650142857142857,0,0,0,0,0,0,0.0,2.649270922130031,-0.6223470522375534,2.3760310193117578,2.6109927805163484,1.656554877095881,1.2769287513432386
